Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,NIV_EDUCA_esta,Poblacio
2005,01,09,60,1,4492
2005,01,09,60,2,11023
2005,01,09,60,3,11149
2005,01,09,60,4,12502
2005,01,09,60,5,7587
2005,01,09,60,6,1515
2005,01,09,61,1,2312
2005,01,09,61,2,6000
2005,01,09,61,3,5970
2005,01,09,61,4,6637
2005,01,09,61,5,3782
2005,01,09,61,6,789
2005,01,09,62,1,1337
2005,01,09,62,2,2917
2005,01,09,62,3,2597
2005,01,09,62,4,3076
2005,01,09,62,5,1979
2005,01,09,62,6,289
2005,01,09,63,1,1671
2005,01,09,63,2,4151
2005,01,09,63,3,4231
2005,01,09,63,4,5142
2005,01,09,63,5,3338
2005,01,09,63,6,525
2005,01,10,64,1,2993
2005,01,10,64,2,7438
2005,01,10,64,3,7342
2005,01,10,64,4,9129
2005,01,10,64,5,6393
2005,01,10,64,6,825
2005,01,10,65,1,1899
2005,01,10,65,2,5026
2005,01,10,65,3,5373
2005,01,10,65,4,6091
2005,01,10,65,5,3920
2005,01,10,65,6,724
2005,01,10,66,1,987
2005,01,10,66,2,2588
2005,01,10,66,3,2509
2005,01,10,66,4,2846
2005,01,10,66,5,2306
2005,01,10,66,6,353
2005,01,10,67,1,175
2005,01,10,67,2,539
2005,01,10,67,3,823
2005,01,10,67,4,1693
2005,01,10,67,5,3071
2005,01,10,67,6,185
2005,01,10,68,1,2725
2005,01,10,68,2,6023
2005,01,10,68,3,5368
2005,01,10,68,4,5955
2005,01,10,68,5,4170
2005,01,10,68,6,664
2005,01,10,69,1,719
2005,01,10,69,2,1360
2005,01,10,69,3,1436
2005,01,10,69,4,1822
2005,01,10,69,5,1978
2005,01,10,69,6,144
2005,01,10,70,1,3691
2005,01,10,70,2,5806
2005,01,10,70,3,4772
2005,01,10,70,4,3032
2005,01,10,70,5,1078
2005,01,10,70,6,711
2005,01,10,71,1,1821
2005,01,10,71,2,3938
2005,01,10,71,3,3810
2005,01,10,71,4,3523
2005,01,10,71,5,1670
2005,01,10,71,6,599
2005,01,10,72,1,2990
2005,01,10,72,2,6227
2005,01,10,72,3,5565
2005,01,10,72,4,5309
2005,01,10,72,5,2740
2005,01,10,72,6,666
2005,01,10,73,1,4263
2005,01,10,73,2,6962
2005,01,10,73,3,6652
2005,01,10,73,4,5470
2005,01,10,73,5,2183
2005,01,10,73,6,867
2006,01,01,01,1,4710
2006,01,01,01,2,15338
2006,01,01,01,3,7929
2006,01,01,01,4,6907
2006,01,01,01,5,6406
2006,01,01,01,6,1049
2006,01,01,02,1,1878
2006,01,01,02,2,8898
2006,01,01,02,3,4497
2006,01,01,02,4,4889
2006,01,01,02,5,4953
2006,01,01,02,6,429
2006,01,01,03,1,2243
2006,01,01,03,2,4288
2006,01,01,03,3,3209
2006,01,01,03,4,2335
2006,01,01,03,5,1675
2006,01,01,03,6,412
2006,01,01,04,1,2192
2006,01,01,04,2,5384
2006,01,01,04,3,3614
2006,01,01,04,4,4327
2006,01,01,04,5,4813
2006,01,01,04,6,556
2006,01,02,05,1,1633
2006,01,02,05,2,4672
2006,01,02,05,3,5072
2006,01,02,05,4,7639
2006,01,02,05,5,7890
2006,01,02,05,6,779
2006,01,02,06,1,3275
2006,01,02,06,2,8919
2006,01,02,06,3,9208
2006,01,02,06,4,12274
2006,01,02,06,5,11580
2006,01,02,06,6,1249
2006,01,02,07,1,1551
2006,01,02,07,2,4569
2006,01,02,07,3,5501
2006,01,02,07,4,10377
2006,01,02,07,5,14797
2006,01,02,07,6,939
2006,01,02,08,1,1879
2006,01,02,08,2,5226
2006,01,02,08,3,5783
2006,01,02,08,4,10516
2006,01,02,08,5,12664
2006,01,02,08,6,870
2006,01,02,09,1,2892
2006,01,02,09,2,8506
2006,01,02,09,3,9227
2006,01,02,09,4,14539
2006,01,02,09,5,15717
2006,01,02,09,6,1514
2006,01,02,10,1,2599
2006,01,02,10,2,6982
2006,01,02,10,3,6661
2006,01,02,10,4,8850
2006,01,02,10,5,8205
2006,01,02,10,6,843
2006,01,03,11,1,3993
2006,01,03,11,2,10811
2006,01,03,11,3,7478
2006,01,03,11,4,7288
2006,01,03,11,5,5108
2006,01,03,11,6,1031
2006,01,03,12,1,220
2006,01,03,12,2,382
2006,01,03,12,3,220
2006,01,03,12,4,54
2006,01,03,12,5,0
2006,01,03,12,6,66
2006,01,03,13,1,3004
2006,01,03,13,2,7476
2006,01,03,13,3,5829
2006,01,03,13,4,5286
2006,01,03,13,5,2416
2006,01,03,13,6,953
2006,01,03,14,1,727
2006,01,03,14,2,2121
2006,01,03,14,3,1934
2006,01,03,14,4,2105
2006,01,03,14,5,1782
2006,01,03,14,6,252
2006,01,03,15,1,1393
2006,01,03,15,2,3559
2006,01,03,15,3,2928
2006,01,03,15,4,3157
2006,01,03,15,5,2565
2006,01,03,15,6,437
2006,01,03,16,1,1573
2006,01,03,16,2,4153
2006,01,03,16,3,3862
2006,01,03,16,4,3868
2006,01,03,16,5,2391
2006,01,03,16,6,541
2006,01,03,17,1,2319
2006,01,03,17,2,5662
2006,01,03,17,3,4572
2006,01,03,17,4,4954
2006,01,03,17,5,3489
2006,01,03,17,6,671
2006,01,03,18,1,3322
2006,01,03,18,2,8531
2006,01,03,18,3,7281
2006,01,03,18,4,8388
2006,01,03,18,5,7030
2006,01,03,18,6,1021
2006,01,04,19,1,2137
2006,01,04,19,2,5796
2006,01,04,19,3,6759
2006,01,04,19,4,11679
2006,01,04,19,5,13308
2006,01,04,19,6,1262
2006,01,04,20,1,1429
2006,01,04,20,2,3676
2006,01,04,20,3,3698
2006,01,04,20,4,5778
2006,01,04,20,5,6011
2006,01,04,20,6,720
2006,01,04,21,1,227
2006,01,04,21,2,750
2006,01,04,21,3,1193
2006,01,04,21,4,3011
2006,01,04,21,5,4363
2006,01,04,21,6,425
2006,01,05,22,1,142
2006,01,05,22,2,415
2006,01,05,22,3,482
2006,01,05,22,4,834
2006,01,05,22,5,992
2006,01,05,22,6,145
2006,01,05,23,1,770
2006,01,05,23,2,1760
2006,01,05,23,3,2538
2006,01,05,23,4,5368
2006,01,05,23,5,7909
2006,01,05,23,6,695
2006,01,05,24,1,224
2006,01,05,24,2,830
2006,01,05,24,3,1396
2006,01,05,24,4,3792
2006,01,05,24,5,5717
2006,01,05,24,6,468
2006,01,05,25,1,591
2006,01,05,25,2,1696
2006,01,05,25,3,2490
2006,01,05,25,4,6116
2006,01,05,25,5,8350
2006,01,05,25,6,662
2006,01,05,26,1,1031
2006,01,05,26,2,3147
2006,01,05,26,3,4851
2006,01,05,26,4,12148
2006,01,05,26,5,16921
2006,01,05,26,6,1232
2006,01,05,27,1,792
2006,01,05,27,2,2349
2006,01,05,27,3,3564
2006,01,05,27,4,7448
2006,01,05,27,5,9822
2006,01,05,27,6,661
2006,01,06,28,1,804
2006,01,06,28,2,2077
2006,01,06,28,3,2540
2006,01,06,28,4,3817
2006,01,06,28,5,4023
2006,01,06,28,6,375
2006,01,06,29,1,578
2006,01,06,29,2,1160
2006,01,06,29,3,1281
2006,01,06,29,4,1629
2006,01,06,29,5,1334
2006,01,06,29,6,198
2006,01,06,30,1,685
2006,01,06,30,2,1601
2006,01,06,30,3,2129
2006,01,06,30,4,3326
2006,01,06,30,5,3449
2006,01,06,30,6,353
2006,01,06,31,1,3066
2006,01,06,31,2,8141
2006,01,06,31,3,7875
2006,01,06,31,4,11874
2006,01,06,31,5,12933
2006,01,06,31,6,987
2006,01,06,32,1,1807
2006,01,06,32,2,5030
2006,01,06,32,3,5838
2006,01,06,32,4,8593
2006,01,06,32,5,8742
2006,01,06,32,6,847
2006,01,07,33,1,1950
2006,01,07,33,2,4384
2006,01,07,33,3,4686
2006,01,07,33,4,6055
2006,01,07,33,5,5124
2006,01,07,33,6,612
2006,01,07,34,1,895
2006,01,07,34,2,1736
2006,01,07,34,3,1747
2006,01,07,34,4,1804
2006,01,07,34,5,1334
2006,01,07,34,6,287
2006,01,07,35,1,2593
2006,01,07,35,2,6184
2006,01,07,35,3,6539
2006,01,07,35,4,8460
2006,01,07,35,5,6397
2006,01,07,35,6,848
2006,01,07,36,1,619
2006,01,07,36,2,1463
2006,01,07,36,3,1796
2006,01,07,36,4,2218
2006,01,07,36,5,1808
2006,01,07,36,6,275
2006,01,07,37,1,5188
2006,01,07,37,2,7277
2006,01,07,37,3,7426
2006,01,07,37,4,5313
2006,01,07,37,5,2192
2006,01,07,37,6,971
2006,01,07,38,1,1614
2006,01,07,38,2,2577
2006,01,07,38,3,2614
2006,01,07,38,4,2179
2006,01,07,38,5,1037
2006,01,07,38,6,341
2006,01,07,39,1,894
2006,01,07,39,2,1489
2006,01,07,39,3,1387
2006,01,07,39,4,1325
2006,01,07,39,5,914
2006,01,07,39,6,197
2006,01,07,40,1,662
2006,01,07,40,2,1113
2006,01,07,40,3,871
2006,01,07,40,4,997
2006,01,07,40,5,857
2006,01,07,40,6,80
2006,01,07,41,1,313
2006,01,07,41,2,899
2006,01,07,41,3,981
2006,01,07,41,4,1247
2006,01,07,41,5,1178
2006,01,07,41,6,147
2006,01,07,42,1,35
2006,01,07,42,2,78
2006,01,07,42,3,58
2006,01,07,42,4,34
2006,01,07,42,5,16
2006,01,07,42,6,9
2006,01,07,43,1,3020
2006,01,07,43,2,5388
2006,01,07,43,3,5016
2006,01,07,43,4,5568
2006,01,07,43,5,3606
2006,01,07,43,6,698
2006,01,08,44,1,2517
2006,01,08,44,2,5200
2006,01,08,44,3,5129
2006,01,08,44,4,5505
2006,01,08,44,5,3495
2006,01,08,44,6,712
2006,01,08,45,1,3205
2006,01,08,45,2,5397
2006,01,08,45,3,4883
2006,01,08,45,4,4326
2006,01,08,45,5,2258
2006,01,08,45,6,575
2006,01,08,46,1,2170
2006,01,08,46,2,4023
2006,01,08,46,3,2920
2006,01,08,46,4,2632
2006,01,08,46,5,1212
2006,01,08,46,6,360
2006,01,08,47,1,298
2006,01,08,47,2,567
2006,01,08,47,3,448
2006,01,08,47,4,239
2006,01,08,47,5,83
2006,01,08,47,6,93
2006,01,08,48,1,1840
2006,01,08,48,2,3544
2006,01,08,48,3,3282
2006,01,08,48,4,3007
2006,01,08,48,5,1814
2006,01,08,48,6,383
2006,01,08,49,1,943
2006,01,08,49,2,1830
2006,01,08,49,3,1860
2006,01,08,49,4,1137
2006,01,08,49,5,498
2006,01,08,49,6,330
2006,01,08,50,1,2862
2006,01,08,50,2,3863
2006,01,08,50,3,3539
2006,01,08,50,4,2019
2006,01,08,50,5,649
2006,01,08,50,6,583
2006,01,08,51,1,2106
2006,01,08,51,2,3102
2006,01,08,51,3,2672
2006,01,08,51,4,1701
2006,01,08,51,5,699
2006,01,08,51,6,383
2006,01,08,52,1,4466
2006,01,08,52,2,6066
2006,01,08,52,3,6159
2006,01,08,52,4,4300
2006,01,08,52,5,1790
2006,01,08,52,6,708
2006,01,08,53,1,1508
2006,01,08,53,2,2126
2006,01,08,53,3,1790
2006,01,08,53,4,889
2006,01,08,53,5,267
2006,01,08,53,6,256
2006,01,08,54,1,405
2006,01,08,54,2,598
2006,01,08,54,3,391
2006,01,08,54,4,119
2006,01,08,54,5,45
2006,01,08,54,6,102
2006,01,08,55,1,1432
2006,01,08,55,2,3048
2006,01,08,55,3,2380
2006,01,08,55,4,1209
2006,01,08,55,5,429
2006,01,08,55,6,377
2006,01,08,56,1,158
2006,01,08,56,2,353
2006,01,08,56,3,242
2006,01,08,56,4,91
2006,01,08,56,5,51
2006,01,08,56,6,24
2006,01,09,57,1,1370
2006,01,09,57,2,2700
2006,01,09,57,3,2069
2006,01,09,57,4,1334
2006,01,09,57,5,462
2006,01,09,57,6,305
2006,01,09,58,1,359
2006,01,09,58,2,671
2006,01,09,58,3,503
2006,01,09,58,4,214
2006,01,09,58,5,31
2006,01,09,58,6,99
2006,01,09,59,1,1441
2006,01,09,59,2,2985
2006,01,09,59,3,2612
2006,01,09,59,4,1902
2006,01,09,59,5,908
2006,01,09,59,6,320
2006,01,09,60,1,4281
2006,01,09,60,2,10814
2006,01,09,60,3,11216
2006,01,09,60,4,12426
2006,01,09,60,5,7949
2006,01,09,60,6,1673
2006,01,09,61,1,2244
2006,01,09,61,2,5935
2006,01,09,61,3,6005
2006,01,09,61,4,6552
2006,01,09,61,5,3926
2006,01,09,61,6,835
2006,01,09,62,1,1295
2006,01,09,62,2,2890
2006,01,09,62,3,2608
2006,01,09,62,4,3119
2006,01,09,62,5,2032
2006,01,09,62,6,317
2006,01,09,63,1,1585
2006,01,09,63,2,4095
2006,01,09,63,3,4226
2006,01,09,63,4,5061
2006,01,09,63,5,3464
2006,01,09,63,6,572
2006,01,10,64,1,2841
2006,01,10,64,2,7348
2006,01,10,64,3,7478
2006,01,10,64,4,9114
2006,01,10,64,5,6836
2006,01,10,64,6,880
2006,01,10,65,1,1815
2006,01,10,65,2,4970
2006,01,10,65,3,5427
2006,01,10,65,4,5977
2006,01,10,65,5,4105
2006,01,10,65,6,771
2006,01,10,66,1,948
2006,01,10,66,2,2535
2006,01,10,66,3,2549
2006,01,10,66,4,2830
2006,01,10,66,5,2525
2006,01,10,66,6,372
2006,01,10,67,1,160
2006,01,10,67,2,559
2006,01,10,67,3,865
2006,01,10,67,4,1679
2006,01,10,67,5,3183
2006,01,10,67,6,212
2006,01,10,68,1,2544
2006,01,10,68,2,5944
2006,01,10,68,3,5447
2006,01,10,68,4,6011
2006,01,10,68,5,4559
2006,01,10,68,6,729
2006,01,10,69,1,680
2006,01,10,69,2,1359
2006,01,10,69,3,1483
2006,01,10,69,4,1866
2006,01,10,69,5,2168
2006,01,10,69,6,166
2006,01,10,70,1,3548
2006,01,10,70,2,5990
2006,01,10,70,3,4908
2006,01,10,70,4,3038
2006,01,10,70,5,1191
2006,01,10,70,6,733
2006,01,10,71,1,1743
2006,01,10,71,2,3896
2006,01,10,71,3,3888
2006,01,10,71,4,3562
2006,01,10,71,5,1832
2006,01,10,71,6,652
2006,01,10,72,1,2830
2006,01,10,72,2,6132
2006,01,10,72,3,5594
2006,01,10,72,4,5198
2006,01,10,72,5,2873
2006,01,10,72,6,701
2006,01,10,73,1,4107
2006,01,10,73,2,6851
2006,01,10,73,3,6751
2006,01,10,73,4,5356
2006,01,10,73,5,2276
2006,01,10,73,6,903
2007,01,01,01,1,4280
2007,01,01,01,2,14343
2007,01,01,01,3,7682
2007,01,01,01,4,6756
2007,01,01,01,5,6692
2007,01,01,01,6,1086
2007,01,01,02,1,1705
2007,01,01,02,2,8253
2007,01,01,02,3,4986
2007,01,01,02,4,5244
2007,01,01,02,5,5142
2007,01,01,02,6,415
2007,01,01,03,1,2078
2007,01,01,03,2,4086
2007,01,01,03,3,3206
2007,01,01,03,4,2354
2007,01,01,03,5,1846
2007,01,01,03,6,390
2007,01,01,04,1,2006
2007,01,01,04,2,4934
2007,01,01,04,3,3514
2007,01,01,04,4,4239
2007,01,01,04,5,4931
2007,01,01,04,6,531
2007,01,02,05,1,1519
2007,01,02,05,2,4504
2007,01,02,05,3,5044
2007,01,02,05,4,7490
2007,01,02,05,5,7952
2007,01,02,05,6,859
2007,01,02,06,1,3061
2007,01,02,06,2,8667
2007,01,02,06,3,9058
2007,01,02,06,4,11943
2007,01,02,06,5,11782
2007,01,02,06,6,1358
2007,01,02,07,1,1438
2007,01,02,07,2,4401
2007,01,02,07,3,5398
2007,01,02,07,4,10107
2007,01,02,07,5,14665
2007,01,02,07,6,1067
2007,01,02,08,1,1757
2007,01,02,08,2,4976
2007,01,02,08,3,5703
2007,01,02,08,4,10143
2007,01,02,08,5,12838
2007,01,02,08,6,950
2007,01,02,09,1,2722
2007,01,02,09,2,8159
2007,01,02,09,3,9103
2007,01,02,09,4,14067
2007,01,02,09,5,15680
2007,01,02,09,6,1615
2007,01,02,10,1,2427
2007,01,02,10,2,6706
2007,01,02,10,3,6514
2007,01,02,10,4,8723
2007,01,02,10,5,8401
2007,01,02,10,6,933
2007,01,03,11,1,3690
2007,01,03,11,2,10406
2007,01,03,11,3,7225
2007,01,03,11,4,7171
2007,01,03,11,5,5350
2007,01,03,11,6,1065
2007,01,03,12,1,203
2007,01,03,12,2,374
2007,01,03,12,3,226
2007,01,03,12,4,54
2007,01,03,12,5,0
2007,01,03,12,6,62
2007,01,03,13,1,2888
2007,01,03,13,2,7393
2007,01,03,13,3,5843
2007,01,03,13,4,5179
2007,01,03,13,5,2506
2007,01,03,13,6,1050
2007,01,03,14,1,724
2007,01,03,14,2,2126
2007,01,03,14,3,1919
2007,01,03,14,4,2058
2007,01,03,14,5,1828
2007,01,03,14,6,271
2007,01,03,15,1,1304
2007,01,03,15,2,3471
2007,01,03,15,3,2891
2007,01,03,15,4,3156
2007,01,03,15,5,2592
2007,01,03,15,6,432
2007,01,03,16,1,1474
2007,01,03,16,2,4090
2007,01,03,16,3,3813
2007,01,03,16,4,3835
2007,01,03,16,5,2488
2007,01,03,16,6,589
2007,01,03,17,1,2189
2007,01,03,17,2,5557
2007,01,03,17,3,4480
2007,01,03,17,4,4797
2007,01,03,17,5,3525
2007,01,03,17,6,718
2007,01,03,18,1,3116
2007,01,03,18,2,8245
2007,01,03,18,3,7136
2007,01,03,18,4,8276
2007,01,03,18,5,7349
2007,01,03,18,6,1103
2007,01,04,19,1,2029
2007,01,04,19,2,5571
2007,01,04,19,3,6780
2007,01,04,19,4,11285
2007,01,04,19,5,13243
2007,01,04,19,6,1429
2007,01,04,20,1,1362
2007,01,04,20,2,3500
2007,01,04,20,3,3691
2007,01,04,20,4,5561
2007,01,04,20,5,6063
2007,01,04,20,6,795
2007,01,04,21,1,209
2007,01,04,21,2,715
2007,01,04,21,3,1194
2007,01,04,21,4,2877
2007,01,04,21,5,4320
2007,01,04,21,6,464
2007,01,05,22,1,160
2007,01,05,22,2,405
2007,01,05,22,3,494
2007,01,05,22,4,826
2007,01,05,22,5,1027
2007,01,05,22,6,166
2007,01,05,23,1,726
2007,01,05,23,2,1684
2007,01,05,23,3,2526
2007,01,05,23,4,5202
2007,01,05,23,5,7951
2007,01,05,23,6,792
2007,01,05,24,1,207
2007,01,05,24,2,788
2007,01,05,24,3,1404
2007,01,05,24,4,3670
2007,01,05,24,5,5703
2007,01,05,24,6,548
2007,01,05,25,1,573
2007,01,05,25,2,1620
2007,01,05,25,3,2480
2007,01,05,25,4,5928
2007,01,05,25,5,8384
2007,01,05,25,6,760
2007,01,05,26,1,965
2007,01,05,26,2,3017
2007,01,05,26,3,4787
2007,01,05,26,4,11908
2007,01,05,26,5,16960
2007,01,05,26,6,1389
2007,01,05,27,1,730
2007,01,05,27,2,2247
2007,01,05,27,3,3546
2007,01,05,27,4,7329
2007,01,05,27,5,9782
2007,01,05,27,6,801
2007,01,06,28,1,775
2007,01,06,28,2,1970
2007,01,06,28,3,2475
2007,01,06,28,4,3726
2007,01,06,28,5,4019
2007,01,06,28,6,425
2007,01,06,29,1,537
2007,01,06,29,2,1109
2007,01,06,29,3,1254
2007,01,06,29,4,1618
2007,01,06,29,5,1375
2007,01,06,29,6,208
2007,01,06,30,1,660
2007,01,06,30,2,1543
2007,01,06,30,3,2110
2007,01,06,30,4,3216
2007,01,06,30,5,3480
2007,01,06,30,6,397
2007,01,06,31,1,2891
2007,01,06,31,2,7696
2007,01,06,31,3,7732
2007,01,06,31,4,11734
2007,01,06,31,5,13485
2007,01,06,31,6,1060
2007,01,06,32,1,1684
2007,01,06,32,2,4812
2007,01,06,32,3,5710
2007,01,06,32,4,8391
2007,01,06,32,5,8786
2007,01,06,32,6,931
2007,01,07,33,1,1848
2007,01,07,33,2,4280
2007,01,07,33,3,4727
2007,01,07,33,4,5972
2007,01,07,33,5,5238
2007,01,07,33,6,708
2007,01,07,34,1,844
2007,01,07,34,2,1706
2007,01,07,34,3,1734
2007,01,07,34,4,1798
2007,01,07,34,5,1392
2007,01,07,34,6,303
2007,01,07,35,1,2472
2007,01,07,35,2,6043
2007,01,07,35,3,6516
2007,01,07,35,4,8226
2007,01,07,35,5,6567
2007,01,07,35,6,922
2007,01,07,36,1,581
2007,01,07,36,2,1417
2007,01,07,36,3,1786
2007,01,07,36,4,2147
2007,01,07,36,5,1888
2007,01,07,36,6,299
2007,01,07,37,1,4969
2007,01,07,37,2,7059
2007,01,07,37,3,7466
2007,01,07,37,4,5259
2007,01,07,37,5,2290
2007,01,07,37,6,1006
2007,01,07,38,1,1527
2007,01,07,38,2,2470
2007,01,07,38,3,2594
2007,01,07,38,4,2159
2007,01,07,38,5,1058
2007,01,07,38,6,352
2007,01,07,39,1,847
2007,01,07,39,2,1447
2007,01,07,39,3,1393
2007,01,07,39,4,1286
2007,01,07,39,5,903
2007,01,07,39,6,214
2007,01,07,40,1,607
2007,01,07,40,2,1047
2007,01,07,40,3,859
2007,01,07,40,4,965
2007,01,07,40,5,844
2007,01,07,40,6,80
2007,01,07,41,1,306
2007,01,07,41,2,857
2007,01,07,41,3,961
2007,01,07,41,4,1189
2007,01,07,41,5,1127
2007,01,07,41,6,172
2007,01,07,42,1,31
2007,01,07,42,2,54
2007,01,07,42,3,60
2007,01,07,42,4,36
2007,01,07,42,5,12
2007,01,07,42,6,15
2007,01,07,43,1,2890
2007,01,07,43,2,5265
2007,01,07,43,3,5055
2007,01,07,43,4,5451
2007,01,07,43,5,3680
2007,01,07,43,6,763
2007,01,08,44,1,2432
2007,01,08,44,2,5110
2007,01,08,44,3,5176
2007,01,08,44,4,5362
2007,01,08,44,5,3583
2007,01,08,44,6,750
2007,01,08,45,1,3089
2007,01,08,45,2,5353
2007,01,08,45,3,5012
2007,01,08,45,4,4295
2007,01,08,45,5,2413
2007,01,08,45,6,604
2007,01,08,46,1,2061
2007,01,08,46,2,3991
2007,01,08,46,3,2989
2007,01,08,46,4,2590
2007,01,08,46,5,1204
2007,01,08,46,6,373
2007,01,08,47,1,268
2007,01,08,47,2,570
2007,01,08,47,3,486
2007,01,08,47,4,239
2007,01,08,47,5,97
2007,01,08,47,6,96
2007,01,08,48,1,1751
2007,01,08,48,2,3429
2007,01,08,48,3,3322
2007,01,08,48,4,2940
2007,01,08,48,5,1800
2007,01,08,48,6,423
2007,01,08,49,1,911
2007,01,08,49,2,1783
2007,01,08,49,3,1865
2007,01,08,49,4,1088
2007,01,08,49,5,511
2007,01,08,49,6,347
2007,01,08,50,1,2703
2007,01,08,50,2,3773
2007,01,08,50,3,3634
2007,01,08,50,4,1953
2007,01,08,50,5,710
2007,01,08,50,6,598
2007,01,08,51,1,1986
2007,01,08,51,2,3056
2007,01,08,51,3,2720
2007,01,08,51,4,1719
2007,01,08,51,5,737
2007,01,08,51,6,385
2007,01,08,52,1,4247
2007,01,08,52,2,6013
2007,01,08,52,3,6241
2007,01,08,52,4,4131
2007,01,08,52,5,1859
2007,01,08,52,6,781
2007,01,08,53,1,1424
2007,01,08,53,2,2127
2007,01,08,53,3,1892
2007,01,08,53,4,885
2007,01,08,53,5,308
2007,01,08,53,6,267
2007,01,08,54,1,392
2007,01,08,54,2,574
2007,01,08,54,3,396
2007,01,08,54,4,120
2007,01,08,54,5,30
2007,01,08,54,6,113
2007,01,08,55,1,1334
2007,01,08,55,2,3230
2007,01,08,55,3,2390
2007,01,08,55,4,1220
2007,01,08,55,5,426
2007,01,08,55,6,356
2007,01,08,56,1,152
2007,01,08,56,2,340
2007,01,08,56,3,251
2007,01,08,56,4,100
2007,01,08,56,5,47
2007,01,08,56,6,36
2007,01,09,57,1,1252
2007,01,09,57,2,2674
2007,01,09,57,3,2130
2007,01,09,57,4,1400
2007,01,09,57,5,515
2007,01,09,57,6,342
2007,01,09,58,1,358
2007,01,09,58,2,648
2007,01,09,58,3,517
2007,01,09,58,4,226
2007,01,09,58,5,41
2007,01,09,58,6,99
2007,01,09,59,1,1370
2007,01,09,59,2,2906
2007,01,09,59,3,2637
2007,01,09,59,4,1975
2007,01,09,59,5,950
2007,01,09,59,6,358
2007,01,09,60,1,4089
2007,01,09,60,2,10547
2007,01,09,60,3,11262
2007,01,09,60,4,12327
2007,01,09,60,5,8198
2007,01,09,60,6,1757
2007,01,09,61,1,2118
2007,01,09,61,2,5689
2007,01,09,61,3,5903
2007,01,09,61,4,6402
2007,01,09,61,5,4017
2007,01,09,61,6,932
2007,01,09,62,1,1206
2007,01,09,62,2,2835
2007,01,09,62,3,2615
2007,01,09,62,4,3115
2007,01,09,62,5,2073
2007,01,09,62,6,346
2007,01,09,63,1,1484
2007,01,09,63,2,3993
2007,01,09,63,3,4172
2007,01,09,63,4,4959
2007,01,09,63,5,3477
2007,01,09,63,6,651
2007,01,10,64,1,2675
2007,01,10,64,2,7073
2007,01,10,64,3,7477
2007,01,10,64,4,8897
2007,01,10,64,5,7101
2007,01,10,64,6,945
2007,01,10,65,1,1729
2007,01,10,65,2,4829
2007,01,10,65,3,5360
2007,01,10,65,4,5844
2007,01,10,65,5,4257
2007,01,10,65,6,869
2007,01,10,66,1,875
2007,01,10,66,2,2437
2007,01,10,66,3,2509
2007,01,10,66,4,2790
2007,01,10,66,5,2579
2007,01,10,66,6,421
2007,01,10,67,1,169
2007,01,10,67,2,525
2007,01,10,67,3,866
2007,01,10,67,4,1662
2007,01,10,67,5,3256
2007,01,10,67,6,232
2007,01,10,68,1,2389
2007,01,10,68,2,5716
2007,01,10,68,3,5521
2007,01,10,68,4,5975
2007,01,10,68,5,4936
2007,01,10,68,6,803
2007,01,10,69,1,690
2007,01,10,69,2,1352
2007,01,10,69,3,1493
2007,01,10,69,4,1915
2007,01,10,69,5,2324
2007,01,10,69,6,178
2007,01,10,70,1,3376
2007,01,10,70,2,5858
2007,01,10,70,3,4870
2007,01,10,70,4,2978
2007,01,10,70,5,1245
2007,01,10,70,6,802
2007,01,10,71,1,1681
2007,01,10,71,2,3839
2007,01,10,71,3,3957
2007,01,10,71,4,3625
2007,01,10,71,5,2086
2007,01,10,71,6,724
2007,01,10,72,1,2707
2007,01,10,72,2,6002
2007,01,10,72,3,5569
2007,01,10,72,4,5106
2007,01,10,72,5,2933
2007,01,10,72,6,784
2007,01,10,73,1,3955
2007,01,10,73,2,6667
2007,01,10,73,3,6794
2007,01,10,73,4,5226
2007,01,10,73,5,2333
2007,01,10,73,6,965
2008,01,01,01,1,4059
2008,01,01,01,2,14378
2008,01,01,01,3,8176
2008,01,01,01,4,7143
2008,01,01,01,5,7137
2008,01,01,01,6,1093
2008,01,01,02,1,1505
2008,01,01,02,2,7069
2008,01,01,02,3,4634
2008,01,01,02,4,5081
2008,01,01,02,5,5109
2008,01,01,02,6,354
2008,01,01,03,1,2015
2008,01,01,03,2,3973
2008,01,01,03,3,3375
2008,01,01,03,4,2552
2008,01,01,03,5,2169
2008,01,01,03,6,350
2008,01,01,04,1,1933
2008,01,01,04,2,4680
2008,01,01,04,3,3533
2008,01,01,04,4,4434
2008,01,01,04,5,5288
2008,01,01,04,6,471
2008,01,02,05,1,1552
2008,01,02,05,2,4786
2008,01,02,05,3,5270
2008,01,02,05,4,7554
2008,01,02,05,5,8365
2008,01,02,05,6,806
2008,01,02,06,1,3046
2008,01,02,06,2,8579
2008,01,02,06,3,9213
2008,01,02,06,4,12032
2008,01,02,06,5,12391
2008,01,02,06,6,1355
2008,01,02,07,1,1489
2008,01,02,07,2,4395
2008,01,02,07,3,5401
2008,01,02,07,4,9965
2008,01,02,07,5,15153
2008,01,02,07,6,1055
2008,01,02,08,1,1748
2008,01,02,08,2,4917
2008,01,02,08,3,5751
2008,01,02,08,4,10024
2008,01,02,08,5,13375
2008,01,02,08,6,947
2008,01,02,09,1,2745
2008,01,02,09,2,8056
2008,01,02,09,3,9190
2008,01,02,09,4,14038
2008,01,02,09,5,16139
2008,01,02,09,6,1583
2008,01,02,10,1,2390
2008,01,02,10,2,6561
2008,01,02,10,3,6666
