Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,LLOC_NAIX_REGIO,Poblacio,REF_Poblacio
2019,01,10,67,4,153,9222
2019,01,10,67,5,996,9222
2019,01,10,67,6,0,9222
2019,01,10,67,7,0,9222
2019,01,10,68,1,279,33651
2019,01,10,68,2,3267,33651
2019,01,10,68,3,97,33651
2019,01,10,68,4,942,33651
2019,01,10,68,5,3071,33651
2019,01,10,68,6,0,33651
2019,01,10,68,7,0,33651
2019,01,10,69,1,165,13488
2019,01,10,69,2,1125,13488
2019,01,10,69,3,49,13488
2019,01,10,69,4,401,13488
2019,01,10,69,5,1356,13488
2019,01,10,69,6,0,13488
2019,01,10,69,7,0,13488
2019,01,10,70,1,1065,24600
2019,01,10,70,2,3105,24600
2019,01,10,70,3,0,24600
2019,01,10,70,4,3360,24600
2019,01,10,70,5,1437,24600
2019,01,10,70,6,0,24600
2019,01,10,70,7,0,24600
2019,01,10,71,1,381,20870
2019,01,10,71,2,2161,20870
2019,01,10,71,3,5,20870
2019,01,10,71,4,553,20870
2019,01,10,71,5,1174,20870
2019,01,10,71,6,0,20870
2019,01,10,71,7,0,20870
2019,01,10,72,1,113,25759
2019,01,10,72,2,2873,25759
2019,01,10,72,3,9,25759
2019,01,10,72,4,854,25759
2019,01,10,72,5,799,25759
2019,01,10,72,6,0,25759
2019,01,10,72,7,0,25759
2019,01,10,73,1,298,28423
2019,01,10,73,2,3022,28423
2019,01,10,73,3,0,28423
2019,01,10,73,4,926,28423
2019,01,10,73,5,789,28423
2019,01,10,73,6,0,28423
2019,01,10,73,7,0,28423
2020,01,01,01,1,2294,47847
2020,01,01,01,2,6334,47847
2020,01,01,01,3,271,47847
2020,01,01,01,4,14937,47847
2020,01,01,01,5,5204,47847
2020,01,01,01,6,6,47847
2020,01,01,01,7,0,47847
2020,01,01,02,1,1154,21543
2020,01,01,02,2,3466,21543
2020,01,01,02,3,296,21543
2020,01,01,02,4,5917,21543
2020,01,01,02,5,3561,21543
2020,01,01,02,6,31,21543
2020,01,01,02,7,0,21543
2020,01,01,03,1,517,14905
2020,01,01,03,2,2721,14905
2020,01,01,03,3,128,14905
2020,01,01,03,4,859,14905
2020,01,01,03,5,2627,14905
2020,01,01,03,6,12,14905
2020,01,01,03,7,0,14905
2020,01,01,04,1,1208,23056
2020,01,01,04,2,4406,23056
2020,01,01,04,3,419,23056
2020,01,01,04,4,1694,23056
2020,01,01,04,5,4428,23056
2020,01,01,04,6,64,23056
2020,01,01,04,7,0,23056
2020,01,02,05,1,429,33037
2020,01,02,05,2,5096,33037
2020,01,02,05,3,124,33037
2020,01,02,05,4,2072,33037
2020,01,02,05,5,2829,33037
2020,01,02,05,6,0,33037
2020,01,02,05,7,0,33037
2020,01,02,06,1,431,51563
2020,01,02,06,2,9048,51563
2020,01,02,06,3,176,51563
2020,01,02,06,4,2236,51563
2020,01,02,06,5,3385,51563
2020,01,02,06,6,0,51563
2020,01,02,06,7,0,51563
2020,01,02,07,1,382,43647
2020,01,02,07,2,5525,43647
2020,01,02,07,3,557,43647
2020,01,02,07,4,1523,43647
2020,01,02,07,5,4965,43647
2020,01,02,07,6,5,43647
2020,01,02,07,7,0,43647
2020,01,02,08,1,317,42614
2020,01,02,08,2,6837,42614
2020,01,02,08,3,416,42614
2020,01,02,08,4,1890,42614
2020,01,02,08,5,3815,42614
2020,01,02,08,6,5,42614
2020,01,02,08,7,0,42614
2020,01,02,09,1,401,57757
2020,01,02,09,2,8898,57757
2020,01,02,09,3,169,57757
2020,01,02,09,4,2438,57757
2020,01,02,09,5,3540,57757
2020,01,02,09,6,0,57757
2020,01,02,09,7,6,57757
2020,01,02,10,1,365,38539
2020,01,02,10,2,5250,38539
2020,01,02,10,3,169,38539
2020,01,02,10,4,3091,38539
2020,01,02,10,5,3096,38539
2020,01,02,10,6,0,38539
2020,01,02,10,7,0,38539
2020,01,03,11,1,1135,39811
2020,01,03,11,2,6491,39811
2020,01,03,11,3,194,39811
2020,01,03,11,4,5129,39811
2020,01,03,11,5,3927,39811
2020,01,03,11,6,6,39811
2020,01,03,11,7,0,39811
2020,01,03,12,1,21,1202
2020,01,03,12,2,115,1202
2020,01,03,12,3,0,1202
2020,01,03,12,4,36,1202
2020,01,03,12,5,25,1202
2020,01,03,12,6,0,1202
2020,01,03,12,7,0,1202
2020,01,03,13,1,526,31009
2020,01,03,13,2,4126,31009
2020,01,03,13,3,6,31009
2020,01,03,13,4,1897,31009
2020,01,03,13,5,888,31009
2020,01,03,13,6,0,31009
2020,01,03,13,7,0,31009
2020,01,03,14,1,130,10240
2020,01,03,14,2,1567,10240
2020,01,03,14,3,0,10240
2020,01,03,14,4,506,10240
2020,01,03,14,5,686,10240
2020,01,03,14,6,0,10240
2020,01,03,14,7,0,10240
2020,01,03,15,1,311,16000
2020,01,03,15,2,2520,16000
2020,01,03,15,3,6,16000
2020,01,03,15,4,990,16000
2020,01,03,15,5,1222,16000
2020,01,03,15,6,0,16000
2020,01,03,15,7,0,16000
2020,01,03,16,1,338,19260
2020,01,03,16,2,2350,19260
2020,01,03,16,3,0,19260
2020,01,03,16,4,657,19260
2020,01,03,16,5,660,19260
2020,01,03,16,6,0,19260
2020,01,03,16,7,0,19260
2020,01,03,17,1,349,24620
2020,01,03,17,2,4392,24620
2020,01,03,17,3,0,24620
2020,01,03,17,4,1020,24620
2020,01,03,17,5,1051,24620
2020,01,03,17,6,0,24620
2020,01,03,17,7,0,24620
2020,01,03,18,1,1006,43101
2020,01,03,18,2,6624,43101
2020,01,03,18,3,40,43101
2020,01,03,18,4,2251,43101
2020,01,03,18,5,2346,43101
2020,01,03,18,6,0,43101
2020,01,03,18,7,0,43101
2020,01,04,19,1,250,45667
2020,01,04,19,2,4241,45667
2020,01,04,19,3,141,45667
2020,01,04,19,4,1173,45667
2020,01,04,19,5,1914,45667
2020,01,04,19,6,0,45667
2020,01,04,19,7,0,45667
2020,01,04,20,1,167,23601
2020,01,04,20,2,2606,23601
2020,01,04,20,3,20,23601
2020,01,04,20,4,517,23601
2020,01,04,20,5,898,23601
2020,01,04,20,6,0,23601
2020,01,04,20,7,0,23601
2020,01,04,21,1,123,11741
2020,01,04,21,2,949,11741
2020,01,04,21,3,102,11741
2020,01,04,21,4,340,11741
2020,01,04,21,5,1115,11741
2020,01,04,21,6,0,11741
2020,01,04,21,7,0,11741
2020,01,05,22,1,19,4622
2020,01,05,22,2,270,4622
2020,01,05,22,3,43,4622
2020,01,05,22,4,27,4622
2020,01,05,22,5,477,4622
2020,01,05,22,6,0,4622
2020,01,05,22,7,0,4622
2020,01,05,23,1,191,24823
2020,01,05,23,2,1427,24823
2020,01,05,23,3,274,24823
2020,01,05,23,4,437,24823
2020,01,05,23,5,2021,24823
2020,01,05,23,6,0,24823
2020,01,05,23,7,0,24823
2020,01,05,24,1,49,16333
2020,01,05,24,2,841,16333
2020,01,05,24,3,199,16333
2020,01,05,24,4,257,16333
2020,01,05,24,5,804,16333
2020,01,05,24,6,0,16333
2020,01,05,24,7,0,16333
2020,01,05,25,1,119,25704
2020,01,05,25,2,1954,25704
2020,01,05,25,3,174,25704
2020,01,05,25,4,554,25704
2020,01,05,25,5,1453,25704
2020,01,05,25,6,0,25704
2020,01,05,25,7,0,25704
2020,01,05,26,1,234,47249
2020,01,05,26,2,3930,47249
2020,01,05,26,3,513,47249
2020,01,05,26,4,947,47249
2020,01,05,26,5,2944,47249
2020,01,05,26,6,0,47249
2020,01,05,26,7,0,47249
2020,01,05,27,1,197,29870
2020,01,05,27,2,3206,29870
2020,01,05,27,3,200,29870
2020,01,05,27,4,507,29870
2020,01,05,27,5,2058,29870
2020,01,05,27,6,0,29870
2020,01,05,27,7,0,29870
2020,01,06,28,1,66,16101
2020,01,06,28,2,1774,16101
2020,01,06,28,3,57,16101
2020,01,06,28,4,346,16101
2020,01,06,28,5,1090,16101
2020,01,06,28,6,0,16101
2020,01,06,28,7,0,16101
2020,01,06,29,1,87,7485
2020,01,06,29,2,1053,7485
2020,01,06,29,3,6,7485
2020,01,06,29,4,139,7485
2020,01,06,29,5,438,7485
2020,01,06,29,6,0,7485
2020,01,06,29,7,0,7485
2020,01,06,30,1,137,13167
2020,01,06,30,2,1383,13167
2020,01,06,30,3,38,13167
2020,01,06,30,4,230,13167
2020,01,06,30,5,758,13167
2020,01,06,30,6,0,13167
2020,01,06,30,7,0,13167
2020,01,06,31,1,323,50036
2020,01,06,31,2,6271,50036
2020,01,06,31,3,566,50036
2020,01,06,31,4,1283,50036
2020,01,06,31,5,5209,50036
2020,01,06,31,6,0,50036
2020,01,06,31,7,0,50036
2020,01,06,32,1,159,34791
2020,01,06,32,2,3953,34791
2020,01,06,32,3,71,34791
2020,01,06,32,4,981,34791
2020,01,06,32,5,2186,34791
2020,01,06,32,6,0,34791
2020,01,06,32,7,0,34791
2020,01,07,33,1,149,25706
2020,01,07,33,2,3707,25706
2020,01,07,33,3,35,25706
2020,01,07,33,4,535,25706
2020,01,07,33,5,1157,25706
2020,01,07,33,6,0,25706
2020,01,07,33,7,0,25706
2020,01,07,34,1,66,9154
2020,01,07,34,2,1123,9154
2020,01,07,34,3,11,9154
2020,01,07,34,4,213,9154
2020,01,07,34,5,528,9154
2020,01,07,34,6,0,9154
2020,01,07,34,7,0,9154
2020,01,07,35,1,281,36959
2020,01,07,35,2,5991,36959
2020,01,07,35,3,5,36959
2020,01,07,35,4,663,36959
2020,01,07,35,5,1725,36959
2020,01,07,35,6,0,36959
2020,01,07,35,7,0,36959
2020,01,07,36,1,16,9341
2020,01,07,36,2,593,9341
2020,01,07,36,3,0,9341
2020,01,07,36,4,47,9341
2020,01,07,36,5,289,9341
2020,01,07,36,6,0,9341
2020,01,07,36,7,0,9341
2020,01,07,37,1,385,31984
2020,01,07,37,2,5391,31984
2020,01,07,37,3,5,31984
2020,01,07,37,4,784,31984
2020,01,07,37,5,1076,31984
2020,01,07,37,6,0,31984
2020,01,07,37,7,0,31984
2020,01,07,38,1,156,11720
2020,01,07,38,2,1920,11720
2020,01,07,38,3,0,11720
2020,01,07,38,4,279,11720
2020,01,07,38,5,428,11720
2020,01,07,38,6,0,11720
2020,01,07,38,7,0,11720
2020,01,07,39,1,75,7256
2020,01,07,39,2,1374,7256
2020,01,07,39,3,21,7256
2020,01,07,39,4,127,7256
2020,01,07,39,5,282,7256
2020,01,07,39,6,0,7256
2020,01,07,39,7,0,7256
2020,01,07,40,1,32,5070
2020,01,07,40,2,793,5070
2020,01,07,40,3,0,5070
2020,01,07,40,4,65,5070
2020,01,07,40,5,138,5070
2020,01,07,40,6,0,5070
2020,01,07,40,7,0,5070
2020,01,07,41,1,7,5781
2020,01,07,41,2,628,5781
2020,01,07,41,3,8,5781
2020,01,07,41,4,27,5781
2020,01,07,41,5,177,5781
2020,01,07,41,6,0,5781
2020,01,07,41,7,0,5781
2020,01,07,42,1,7,684
2020,01,07,42,2,72,684
2020,01,07,42,3,0,684
2020,01,07,42,4,28,684
2020,01,07,42,5,16,684
2020,01,07,42,6,0,684
2020,01,07,42,7,0,684
2020,01,07,43,1,323,27819
2020,01,07,43,2,3524,27819
2020,01,07,43,3,6,27819
2020,01,07,43,4,786,27819
2020,01,07,43,5,782,27819
2020,01,07,43,6,0,27819
2020,01,07,43,7,0,27819
2020,01,08,44,1,125,25628
2020,01,08,44,2,4166,25628
2020,01,08,44,3,0,25628
2020,01,08,44,4,755,25628
2020,01,08,44,5,653,25628
2020,01,08,44,6,0,25628
2020,01,08,44,7,0,25628
2020,01,08,45,1,522,27440
2020,01,08,45,2,5661,27440
2020,01,08,45,3,13,27440
2020,01,08,45,4,1337,27440
2020,01,08,45,5,768,27440
2020,01,08,45,6,0,27440
2020,01,08,45,7,0,27440
2020,01,08,46,1,290,16057
2020,01,08,46,2,4007,16057
2020,01,08,46,3,5,16057
2020,01,08,46,4,883,16057
2020,01,08,46,5,395,16057
2020,01,08,46,6,0,16057
2020,01,08,46,7,0,16057
2020,01,08,47,1,58,2218
2020,01,08,47,2,235,2218
2020,01,08,47,3,0,2218
2020,01,08,47,4,7,2218
2020,01,08,47,5,28,2218
2020,01,08,47,6,0,2218
2020,01,08,47,7,0,2218
2020,01,08,48,1,72,15136
2020,01,08,48,2,1633,15136
2020,01,08,48,3,0,15136
2020,01,08,48,4,141,15136
2020,01,08,48,5,319,15136
2020,01,08,48,6,0,15136
2020,01,08,48,7,0,15136
2020,01,08,49,1,28,6739
2020,01,08,49,2,419,6739
2020,01,08,49,3,0,6739
2020,01,08,49,4,25,6739
2020,01,08,49,5,102,6739
2020,01,08,49,6,0,6739
2020,01,08,49,7,0,6739
2020,01,08,50,1,382,16222
2020,01,08,50,2,3544,16222
2020,01,08,50,3,0,16222
2020,01,08,50,4,660,16222
2020,01,08,50,5,497,16222
2020,01,08,50,6,0,16222
2020,01,08,50,7,0,16222
2020,01,08,51,1,200,12645
2020,01,08,51,2,2718,12645
2020,01,08,51,3,0,12645
2020,01,08,51,4,561,12645
2020,01,08,51,5,323,12645
2020,01,08,51,6,0,12645
2020,01,08,51,7,0,12645
2020,01,08,52,1,273,26622
2020,01,08,52,2,4565,26622
2020,01,08,52,3,0,26622
2020,01,08,52,4,854,26622
2020,01,08,52,5,579,26622
2020,01,08,52,6,0,26622
2020,01,08,52,7,0,26622
2020,01,08,53,1,268,7576
2020,01,08,53,2,1472,7576
2020,01,08,53,3,0,7576
2020,01,08,53,4,461,7576
2020,01,08,53,5,179,7576
2020,01,08,53,6,0,7576
2020,01,08,53,7,0,7576
2020,01,08,54,1,194,2893
2020,01,08,54,2,445,2893
2020,01,08,54,3,0,2893
2020,01,08,54,4,53,2893
2020,01,08,54,5,82,2893
2020,01,08,54,6,0,2893
2020,01,08,54,7,0,2893
2020,01,08,55,1,819,10987
2020,01,08,55,2,2886,10987
2020,01,08,55,3,0,10987
2020,01,08,55,4,656,10987
2020,01,08,55,5,291,10987
2020,01,08,55,6,0,10987
2020,01,08,55,7,0,10987
2020,01,08,56,1,49,1398
2020,01,08,56,2,155,1398
2020,01,08,56,3,0,1398
2020,01,08,56,4,67,1398
2020,01,08,56,5,44,1398
2020,01,08,56,6,0,1398
2020,01,08,56,7,0,1398
2020,01,09,57,1,810,10414
2020,01,09,57,2,1877,10414
2020,01,09,57,3,0,10414
2020,01,09,57,4,1098,10414
2020,01,09,57,5,350,10414
2020,01,09,57,6,0,10414
2020,01,09,57,7,0,10414
2020,01,09,58,1,128,2568
2020,01,09,58,2,262,2568
2020,01,09,58,3,0,2568
2020,01,09,58,4,57,2568
2020,01,09,58,5,39,2568
2020,01,09,58,6,0,2568
2020,01,09,58,7,0,2568
2020,01,09,59,1,332,13512
2020,01,09,59,2,2044,13512
2020,01,09,59,3,0,13512
2020,01,09,59,4,757,13512
2020,01,09,59,5,376,13512
2020,01,09,59,6,0,13512
2020,01,09,59,7,0,13512
2020,01,09,60,1,495,57434
2020,01,09,60,2,4865,57434
2020,01,09,60,3,0,57434
2020,01,09,60,4,737,57434
2020,01,09,60,5,1186,57434
2020,01,09,60,6,0,57434
2020,01,09,60,7,0,57434
2020,01,09,61,1,186,29092
2020,01,09,61,2,4659,29092
2020,01,09,61,3,5,29092
2020,01,09,61,4,803,29092
2020,01,09,61,5,821,29092
2020,01,09,61,6,0,29092
2020,01,09,61,7,0,29092
2020,01,09,62,1,120,14566
2020,01,09,62,2,2177,14566
2020,01,09,62,3,0,14566
2020,01,09,62,4,403,14566
2020,01,09,62,5,596,14566
2020,01,09,62,6,0,14566
2020,01,09,62,7,0,14566
2020,01,09,63,1,217,22169
2020,01,09,63,2,3299,22169
2020,01,09,63,3,5,22169
2020,01,09,63,4,820,22169
2020,01,09,63,5,872,22169
2020,01,09,63,6,0,22169
2020,01,09,63,7,0,22169
2020,01,10,64,1,420,38599
2020,01,10,64,2,6426,38599
2020,01,10,64,3,15,38599
2020,01,10,64,4,1260,38599
2020,01,10,64,5,2208,38599
2020,01,10,64,6,0,38599
2020,01,10,64,7,5,38599
2020,01,10,65,1,362,26698
2020,01,10,65,2,3374,26698
2020,01,10,65,3,31,26698
2020,01,10,65,4,803,26698
2020,01,10,65,5,1345,26698
2020,01,10,65,6,0,26698
2020,01,10,65,7,0,26698
2020,01,10,66,1,312,15722
2020,01,10,66,2,2036,15722
2020,01,10,66,3,84,15722
2020,01,10,66,4,601,15722
2020,01,10,66,5,1495,15722
2020,01,10,66,6,0,15722
2020,01,10,66,7,0,15722
2020,01,10,67,1,67,9262
2020,01,10,67,2,771,9262
2020,01,10,67,3,105,9262
2020,01,10,67,4,175,9262
2020,01,10,67,5,1036,9262
2020,01,10,67,6,0,9262
2020,01,10,67,7,0,9262
2020,01,10,68,1,274,33906
2020,01,10,68,2,3555,33906
2020,01,10,68,3,103,33906
2020,01,10,68,4,971,33906
2020,01,10,68,5,3284,33906
2020,01,10,68,6,0,33906
2020,01,10,68,7,0,33906
2020,01,10,69,1,155,13362
2020,01,10,69,2,1174,13362
2020,01,10,69,3,65,13362
2020,01,10,69,4,375,13362
2020,01,10,69,5,1371,13362
2020,01,10,69,6,0,13362
2020,01,10,69,7,0,13362
2020,01,10,70,1,1276,25434
2020,01,10,70,2,3507,25434
2020,01,10,70,3,5,25434
2020,01,10,70,4,3725,25434
2020,01,10,70,5,1514,25434
2020,01,10,70,6,0,25434
2020,01,10,70,7,0,25434
2020,01,10,71,1,370,21047
2020,01,10,71,2,2300,21047
2020,01,10,71,3,18,21047
2020,01,10,71,4,582,21047
2020,01,10,71,5,1247,21047
2020,01,10,71,6,0,21047
2020,01,10,71,7,0,21047
2020,01,10,72,1,130,25764
2020,01,10,72,2,2984,25764
2020,01,10,72,3,0,25764
2020,01,10,72,4,955,25764
2020,01,10,72,5,780,25764
2020,01,10,72,6,0,25764
2020,01,10,72,7,0,25764
2020,01,10,73,1,261,28359
2020,01,10,73,2,3230,28359
2020,01,10,73,3,0,28359
2020,01,10,73,4,1018,28359
2020,01,10,73,5,805,28359
2020,01,10,73,6,0,28359
2020,01,10,73,7,0,28359
2021,01,01,01,1,2350,48370
2021,01,01,01,2,6743,48370
2021,01,01,01,3,315,48370
2021,01,01,01,4,15148,48370
2021,01,01,01,5,5283,48370
2021,01,01,01,6,7,48370
2021,01,01,01,7,0,48370
2021,01,01,02,1,1345,22702
2021,01,01,02,2,3781,22702
2021,01,01,02,3,283,22702
2021,01,01,02,4,6636,22702
2021,01,01,02,5,3652,22702
2021,01,01,02,6,29,22702
2021,01,01,02,7,0,22702
2021,01,01,03,1,554,14910
2021,01,01,03,2,2764,14910
2021,01,01,03,3,129,14910
2021,01,01,03,4,919,14910
2021,01,01,03,5,2736,14910
2021,01,01,03,6,7,14910
2021,01,01,03,7,0,14910
2021,01,01,04,1,1173,22816
2021,01,01,04,2,4472,22816
2021,01,01,04,3,416,22816
2021,01,01,04,4,1691,22816
2021,01,01,04,5,4586,22816
2021,01,01,04,6,54,22816
2021,01,01,04,7,0,22816
2021,01,02,05,1,470,33007
2021,01,02,05,2,5449,33007
2021,01,02,05,3,122,33007
2021,01,02,05,4,2108,33007
2021,01,02,05,5,2930,33007
2021,01,02,05,6,0,33007
2021,01,02,05,7,0,33007
2021,01,02,06,1,454,51484
2021,01,02,06,2,9560,51484
2021,01,02,06,3,165,51484
2021,01,02,06,4,2331,51484
2021,01,02,06,5,3575,51484
2021,01,02,06,6,0,51484
2021,01,02,06,7,0,51484
2021,01,02,07,1,417,43456
2021,01,02,07,2,5928,43456
2021,01,02,07,3,642,43456
2021,01,02,07,4,1654,43456
2021,01,02,07,5,5211,43456
2021,01,02,07,6,16,43456
2021,01,02,07,7,0,43456
2021,01,02,08,1,361,42523
2021,01,02,08,2,7074,42523
2021,01,02,08,3,432,42523
2021,01,02,08,4,1955,42523
2021,01,02,08,5,3988,42523
2021,01,02,08,6,5,42523
2021,01,02,08,7,0,42523
2021,01,02,09,1,435,56969
2021,01,02,09,2,9020,56969
2021,01,02,09,3,173,56969
2021,01,02,09,4,2468,56969
2021,01,02,09,5,3597,56969
2021,01,02,09,6,0,56969
2021,01,02,09,7,6,56969
2021,01,02,10,1,391,38310
2021,01,02,10,2,5496,38310
2021,01,02,10,3,205,38310
2021,01,02,10,4,3101,38310
2021,01,02,10,5,3163,38310
2021,01,02,10,6,0,38310
2021,01,02,10,7,0,38310
2021,01,03,11,1,1148,39811
2021,01,03,11,2,6783,39811
2021,01,03,11,3,197,39811
2021,01,03,11,4,5160,39811
2021,01,03,11,5,4096,39811
2021,01,03,11,6,5,39811
2021,01,03,11,7,0,39811
2021,01,03,12,1,28,1334
2021,01,03,12,2,139,1334
2021,01,03,12,3,0,1334
2021,01,03,12,4,35,1334
2021,01,03,12,5,39,1334
2021,01,03,12,6,0,1334
2021,01,03,12,7,0,1334
2021,01,03,13,1,541,30765
2021,01,03,13,2,4207,30765
2021,01,03,13,3,5,30765
2021,01,03,13,4,1936,30765
2021,01,03,13,5,892,30765
2021,01,03,13,6,0,30765
2021,01,03,13,7,0,30765
2021,01,03,14,1,138,10110
2021,01,03,14,2,1623,10110
2021,01,03,14,3,0,10110
2021,01,03,14,4,555,10110
2021,01,03,14,5,645,10110
2021,01,03,14,6,0,10110
2021,01,03,14,7,0,10110
2021,01,03,15,1,321,15893
2021,01,03,15,2,2611,15893
2021,01,03,15,3,11,15893
2021,01,03,15,4,1022,15893
2021,01,03,15,5,1236,15893
2021,01,03,15,6,0,15893
2021,01,03,15,7,0,15893
2021,01,03,16,1,279,19163
2021,01,03,16,2,2460,19163
2021,01,03,16,3,0,19163
2021,01,03,16,4,718,19163
2021,01,03,16,5,690,19163
2021,01,03,16,6,0,19163
2021,01,03,16,7,0,19163
2021,01,03,17,1,320,24544
2021,01,03,17,2,4551,24544
2021,01,03,17,3,6,24544
2021,01,03,17,4,1060,24544
2021,01,03,17,5,1036,24544
2021,01,03,17,6,0,24544
2021,01,03,17,7,0,24544
2021,01,03,18,1,995,42981
2021,01,03,18,2,6931,42981
2021,01,03,18,3,50,42981
2021,01,03,18,4,2401,42981
2021,01,03,18,5,2366,42981
2021,01,03,18,6,0,42981
2021,01,03,18,7,0,42981
2021,01,04,19,1,239,44986
2021,01,04,19,2,4377,44986
2021,01,04,19,3,130,44986
2021,01,04,19,4,1208,44986
2021,01,04,19,5,1946,44986
2021,01,04,19,6,0,44986
2021,01,04,19,7,0,44986
2021,01,04,20,1,178,23435
2021,01,04,20,2,2771,23435
2021,01,04,20,3,19,23435
2021,01,04,20,4,547,23435
2021,01,04,20,5,900,23435
2021,01,04,20,6,0,23435
2021,01,04,20,7,0,23435
2021,01,04,21,1,135,11627
2021,01,04,21,2,925,11627
2021,01,04,21,3,107,11627
2021,01,04,21,4,380,11627
2021,01,04,21,5,1068,11627
2021,01,04,21,6,0,11627
2021,01,04,21,7,0,11627
2021,01,05,22,1,0,4662
2021,01,05,22,2,281,4662
2021,01,05,22,3,41,4662
2021,01,05,22,4,33,4662
2021,01,05,22,5,488,4662
2021,01,05,22,6,0,4662
2021,01,05,22,7,0,4662
2021,01,05,23,1,183,24350
2021,01,05,23,2,1455,24350
2021,01,05,23,3,280,24350
2021,01,05,23,4,461,24350
2021,01,05,23,5,2003,24350
2021,01,05,23,6,0,24350
2021,01,05,23,7,0,24350
2021,01,05,24,1,58,16072
2021,01,05,24,2,864,16072
2021,01,05,24,3,192,16072
2021,01,05,24,4,291,16072
2021,01,05,24,5,833,16072
2021,01,05,24,6,0,16072
2021,01,05,24,7,0,16072
2021,01,05,25,1,115,25446
2021,01,05,25,2,2069,25446
2021,01,05,25,3,172,25446
2021,01,05,25,4,558,25446
2021,01,05,25,5,1497,25446
2021,01,05,25,6,0,25446
2021,01,05,25,7,0,25446
2021,01,05,26,1,225,46635
2021,01,05,26,2,4087,46635
2021,01,05,26,3,516,46635
2021,01,05,26,4,1010,46635
2021,01,05,26,5,2940,46635
2021,01,05,26,6,0,46635
2021,01,05,26,7,0,46635
2021,01,05,27,1,161,29481
2021,01,05,27,2,3267,29481
2021,01,05,27,3,183,29481
2021,01,05,27,4,532,29481
2021,01,05,27,5,2014,29481
2021,01,05,27,6,0,29481
2021,01,05,27,7,0,29481
2021,01,06,28,1,67,16070
2021,01,06,28,2,1960,16070
2021,01,06,28,3,64,16070
2021,01,06,28,4,338,16070
2021,01,06,28,5,1093,16070
2021,01,06,28,6,0,16070
2021,01,06,28,7,0,16070
2021,01,06,29,1,82,7576
2021,01,06,29,2,1118,7576
2021,01,06,29,3,13,7576
2021,01,06,29,4,142,7576
2021,01,06,29,5,484,7576
2021,01,06,29,6,0,7576
2021,01,06,29,7,0,7576
2021,01,06,30,1,147,13170
2021,01,06,30,2,1437,13170
2021,01,06,30,3,44,13170
2021,01,06,30,4,218,13170
2021,01,06,30,5,818,13170
2021,01,06,30,6,0,13170
2021,01,06,30,7,0,13170
2021,01,06,31,1,351,49601
2021,01,06,31,2,6482,49601
2021,01,06,31,3,591,49601
2021,01,06,31,4,1340,49601
2021,01,06,31,5,5357,49601
2021,01,06,31,6,0,49601
2021,01,06,31,7,0,49601
2021,01,06,32,1,168,34672
2021,01,06,32,2,4233,34672
2021,01,06,32,3,70,34672
2021,01,06,32,4,1023,34672
2021,01,06,32,5,2288,34672
2021,01,06,32,6,0,34672
2021,01,06,32,7,0,34672
2021,01,07,33,1,169,25341
2021,01,07,33,2,3830,25341
2021,01,07,33,3,32,25341
2021,01,07,33,4,584,25341
2021,01,07,33,5,1168,25341
2021,01,07,33,6,0,25341
2021,01,07,33,7,0,25341
2021,01,07,34,1,59,9133
2021,01,07,34,2,1151,9133
2021,01,07,34,3,5,9133
2021,01,07,34,4,229,9133
2021,01,07,34,5,566,9133
2021,01,07,34,6,0,9133
2021,01,07,34,7,0,9133
2021,01,07,35,1,287,36688
2021,01,07,35,2,6158,36688
2021,01,07,35,3,5,36688
2021,01,07,35,4,685,36688
2021,01,07,35,5,1743,36688
2021,01,07,35,6,0,36688
2021,01,07,35,7,0,36688
2021,01,07,36,1,25,9292
2021,01,07,36,2,618,9292
2021,01,07,36,3,0,9292
2021,01,07,36,4,49,9292
2021,01,07,36,5,304,9292
2021,01,07,36,6,0,9292
2021,01,07,36,7,0,9292
2021,01,07,37,1,430,32200
2021,01,07,37,2,5874,32200
2021,01,07,37,3,11,32200
2021,01,07,37,4,833,32200
2021,01,07,37,5,1101,32200
2021,01,07,37,6,0,32200
2021,01,07,37,7,0,32200
2021,01,07,38,1,150,11816
2021,01,07,38,2,2044,11816
2021,01,07,38,3,0,11816
2021,01,07,38,4,281,11816
2021,01,07,38,5,454,11816
2021,01,07,38,6,0,11816
2021,01,07,38,7,0,11816
2021,01,07,39,1,76,7263
2021,01,07,39,2,1439,7263
2021,01,07,39,3,26,7263
2021,01,07,39,4,154,7263
2021,01,07,39,5,279,7263
2021,01,07,39,6,0,7263
2021,01,07,39,7,0,7263
2021,01,07,40,1,40,5008
2021,01,07,40,2,806,5008
2021,01,07,40,3,0,5008
2021,01,07,40,4,87,5008
2021,01,07,40,5,140,5008
2021,01,07,40,6,0,5008
2021,01,07,40,7,0,5008
2021,01,07,41,1,11,5826
2021,01,07,41,2,677,5826
2021,01,07,41,3,8,5826
2021,01,07,41,4,38,5826
2021,01,07,41,5,186,5826
2021,01,07,41,6,0,5826
2021,01,07,41,7,0,5826
2021,01,07,42,1,6,664
2021,01,07,42,2,69,664
2021,01,07,42,3,0,664
2021,01,07,42,4,27,664
2021,01,07,42,5,10,664
2021,01,07,42,6,0,664
2021,01,07,42,7,0,664
2021,01,07,43,1,316,27520
2021,01,07,43,2,3647,27520
2021,01,07,43,3,0,27520
2021,01,07,43,4,853,27520
2021,01,07,43,5,742,27520
2021,01,07,43,6,0,27520
2021,01,07,43,7,0,27520
