Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,EDAT_10,Poblacio
2003,01,06,31,3,7247
2003,01,06,31,4,8790
2003,01,06,31,5,6467
2003,01,06,31,6,5563
2003,01,06,31,7,4781
2003,01,06,31,8,9021
2003,01,06,32,1,2575
2003,01,06,32,2,2728
2003,01,06,32,3,5045
2003,01,06,32,4,5409
2003,01,06,32,5,4908
2003,01,06,32,6,4734
2003,01,06,32,7,3679
2003,01,06,32,8,5207
2003,01,07,33,1,1796
2003,01,07,33,2,1939
2003,01,07,33,3,3684
2003,01,07,33,4,3975
2003,01,07,33,5,3635
2003,01,07,33,6,3214
2003,01,07,33,7,2800
2003,01,07,33,8,4027
2003,01,07,34,1,639
2003,01,07,34,2,793
2003,01,07,34,3,1381
2003,01,07,34,4,1393
2003,01,07,34,5,1226
2003,01,07,34,6,1183
2003,01,07,34,7,1023
2003,01,07,34,8,1262
2003,01,07,35,1,2533
2003,01,07,35,2,2649
2003,01,07,35,3,5217
2003,01,07,35,4,5811
2003,01,07,35,5,4721
2003,01,07,35,6,4561
2003,01,07,35,7,3975
2003,01,07,35,8,5286
2003,01,07,36,1,804
2003,01,07,36,2,842
2003,01,07,36,3,1564
2003,01,07,36,4,1402
2003,01,07,36,5,1360
2003,01,07,36,6,1539
2003,01,07,36,7,1039
2003,01,07,36,8,1051
2003,01,07,37,1,2608
2003,01,07,37,2,2721
2003,01,07,37,3,5930
2003,01,07,37,4,5403
2003,01,07,37,5,3953
2003,01,07,37,6,4496
2003,01,07,37,7,4038
2003,01,07,37,8,3472
2003,01,07,38,1,905
2003,01,07,38,2,989
2003,01,07,38,3,2018
2003,01,07,38,4,2051
2003,01,07,38,5,1559
2003,01,07,38,6,1521
2003,01,07,38,7,1426
2003,01,07,38,8,1295
2003,01,07,39,1,514
2003,01,07,39,2,526
2003,01,07,39,3,1059
2003,01,07,39,4,1182
2003,01,07,39,5,787
2003,01,07,39,6,841
2003,01,07,39,7,1096
2003,01,07,39,8,1059
2003,01,07,40,1,391
2003,01,07,40,2,211
2003,01,07,40,3,514
2003,01,07,40,4,1020
2003,01,07,40,5,500
2003,01,07,40,6,368
2003,01,07,40,7,847
2003,01,07,40,8,1340
2003,01,07,41,1,525
2003,01,07,41,2,522
2003,01,07,41,3,796
2003,01,07,41,4,979
2003,01,07,41,5,857
2003,01,07,41,6,832
2003,01,07,41,7,597
2003,01,07,41,8,423
2003,01,07,42,1,35
2003,01,07,42,2,10
2003,01,07,42,3,56
2003,01,07,42,4,74
2003,01,07,42,5,44
2003,01,07,42,6,19
2003,01,07,42,7,57
2003,01,07,42,8,55
2003,01,07,43,1,1869
2003,01,07,43,2,2191
2003,01,07,43,3,4016
2003,01,07,43,4,4070
2003,01,07,43,5,3437
2003,01,07,43,6,3600
2003,01,07,43,7,3312
2003,01,07,43,8,3710
2003,01,08,44,1,1842
2003,01,08,44,2,2141
2003,01,08,44,3,3781
2003,01,08,44,4,4100
2003,01,08,44,5,3483
2003,01,08,44,6,3332
2003,01,08,44,7,3003
2003,01,08,44,8,3726
2003,01,08,45,1,1579
2003,01,08,45,2,1739
2003,01,08,45,3,3703
2003,01,08,45,4,3789
2003,01,08,45,5,2732
2003,01,08,45,6,3123
2003,01,08,45,7,3355
2003,01,08,45,8,3327
2003,01,08,46,1,944
2003,01,08,46,2,1070
2003,01,08,46,3,1880
2003,01,08,46,4,2285
2003,01,08,46,5,1786
2003,01,08,46,6,1101
2003,01,08,46,7,1854
2003,01,08,46,8,3572
2003,01,08,47,1,165
2003,01,08,47,2,226
2003,01,08,47,3,287
2003,01,08,47,4,318
2003,01,08,47,5,273
2003,01,08,47,6,198
2003,01,08,47,7,241
2003,01,08,47,8,367
2003,01,08,48,1,992
2003,01,08,48,2,1144
2003,01,08,48,3,2432
2003,01,08,48,4,2390
2003,01,08,48,5,1856
2003,01,08,48,6,2218
2003,01,08,48,7,2221
2003,01,08,48,8,2396
2003,01,08,49,1,588
2003,01,08,49,2,790
2003,01,08,49,3,1460
2003,01,08,49,4,1116
2003,01,08,49,5,1236
2003,01,08,49,6,1226
2003,01,08,49,7,831
2003,01,08,49,8,680
2003,01,08,50,1,1317
2003,01,08,50,2,1469
2003,01,08,50,3,2901
2003,01,08,50,4,2528
2003,01,08,50,5,1905
2003,01,08,50,6,2017
2003,01,08,50,7,1564
2003,01,08,50,8,1690
2003,01,08,51,1,901
2003,01,08,51,2,963
2003,01,08,51,3,2054
2003,01,08,51,4,1909
2003,01,08,51,5,1483
2003,01,08,51,6,1485
2003,01,08,51,7,1587
2003,01,08,51,8,1850
2003,01,08,52,1,1980
2003,01,08,52,2,2107
2003,01,08,52,3,4589
2003,01,08,52,4,4371
2003,01,08,52,5,3235
2003,01,08,52,6,3616
2003,01,08,52,7,3698
2003,01,08,52,8,3154
2003,01,08,53,1,590
2003,01,08,53,2,660
2003,01,08,53,3,1144
2003,01,08,53,4,1184
2003,01,08,53,5,997
2003,01,08,53,6,727
2003,01,08,53,7,665
2003,01,08,53,8,1734
2003,01,08,54,1,247
2003,01,08,54,2,308
2003,01,08,54,3,351
2003,01,08,54,4,378
2003,01,08,54,5,287
2003,01,08,54,6,218
2003,01,08,54,7,210
2003,01,08,54,8,168
2003,01,08,55,1,873
2003,01,08,55,2,880
2003,01,08,55,3,1898
2003,01,08,55,4,1745
2003,01,08,55,5,1083
2003,01,08,55,6,1283
2003,01,08,55,7,1188
2003,01,08,55,8,828
2003,01,08,56,1,92
2003,01,08,56,2,98
2003,01,08,56,3,154
2003,01,08,56,4,131
2003,01,08,56,5,99
2003,01,08,56,6,77
2003,01,08,56,7,104
2003,01,08,56,8,105
2003,01,09,57,1,817
2003,01,09,57,2,880
2003,01,09,57,3,1683
2003,01,09,57,4,1522
2003,01,09,57,5,1084
2003,01,09,57,6,1110
2003,01,09,57,7,848
2003,01,09,57,8,826
2003,01,09,58,1,256
2003,01,09,58,2,258
2003,01,09,58,3,389
2003,01,09,58,4,377
2003,01,09,58,5,328
2003,01,09,58,6,205
2003,01,09,58,7,204
2003,01,09,58,8,330
2003,01,09,59,1,993
2003,01,09,59,2,868
2003,01,09,59,3,1803
2003,01,09,59,4,1778
2003,01,09,59,5,1214
2003,01,09,59,6,1273
2003,01,09,59,7,1135
2003,01,09,59,8,1309
2003,01,09,60,1,4156
2003,01,09,60,2,4938
2003,01,09,60,3,8798
2003,01,09,60,4,8458
2003,01,09,60,5,8142
2003,01,09,60,6,7712
2003,01,09,60,7,5107
2003,01,09,60,8,6043
2003,01,09,61,1,1924
2003,01,09,61,2,2542
2003,01,09,61,3,4782
2003,01,09,61,4,4154
2003,01,09,61,5,4291
2003,01,09,61,6,4349
2003,01,09,61,7,3102
2003,01,09,61,8,3163
2003,01,09,62,1,910
2003,01,09,62,2,976
2003,01,09,62,3,1752
2003,01,09,62,4,2087
2003,01,09,62,5,1781
2003,01,09,62,6,1429
2003,01,09,62,7,1483
2003,01,09,62,8,3050
2003,01,09,63,1,1604
2003,01,09,63,2,1797
2003,01,09,63,3,3272
2003,01,09,63,4,3512
2003,01,09,63,5,3113
2003,01,09,63,6,3075
2003,01,09,63,7,2424
2003,01,09,63,8,3047
2003,01,10,64,1,2748
2003,01,10,64,2,2851
2003,01,10,64,3,6093
2003,01,10,64,4,6141
2003,01,10,64,5,5298
2003,01,10,64,6,5380
2003,01,10,64,7,3956
2003,01,10,64,8,5585
2003,01,10,65,1,2409
2003,01,10,65,2,2469
2003,01,10,65,3,4139
2003,01,10,65,4,4598
2003,01,10,65,5,4309
2003,01,10,65,6,3362
2003,01,10,65,7,2194
2003,01,10,65,8,2710
2003,01,10,66,1,900
2003,01,10,66,2,1177
2003,01,10,66,3,2068
2003,01,10,66,4,2034
2003,01,10,66,5,2114
2003,01,10,66,6,1807
2003,01,10,66,7,1218
2003,01,10,66,8,1619
2003,01,10,67,1,1321
2003,01,10,67,2,717
2003,01,10,67,3,857
2003,01,10,67,4,1505
2003,01,10,67,5,1680
2003,01,10,67,6,964
2003,01,10,67,7,352
2003,01,10,67,8,233
2003,01,10,68,1,2413
2003,01,10,68,2,2102
2003,01,10,68,3,3944
2003,01,10,68,4,5220
2003,01,10,68,5,3785
2003,01,10,68,6,2911
2003,01,10,68,7,2452
2003,01,10,68,8,4084
2003,01,10,69,1,650
2003,01,10,69,2,399
2003,01,10,69,3,1063
2003,01,10,69,4,1640
2003,01,10,69,5,868
2003,01,10,69,6,803
2003,01,10,69,7,722
2003,01,10,69,8,643
2003,01,10,70,1,1768
2003,01,10,70,2,2156
2003,01,10,70,3,3204
2003,01,10,70,4,3426
2003,01,10,70,5,3072
2003,01,10,70,6,2078
2003,01,10,70,7,2434
2003,01,10,70,8,3201
2003,01,10,71,1,1507
2003,01,10,71,2,1773
2003,01,10,71,3,2583
2003,01,10,71,4,2910
2003,01,10,71,5,2807
2003,01,10,71,6,1949
2003,01,10,71,7,1632
2003,01,10,71,8,2063
2003,01,10,72,1,1853
2003,01,10,72,2,2011
2003,01,10,72,3,3889
2003,01,10,72,4,4185
2003,01,10,72,5,3442
2003,01,10,72,6,3464
2003,01,10,72,7,3443
2003,01,10,72,8,4198
2003,01,10,73,1,2108
2003,01,10,73,2,2568
2003,01,10,73,3,4941
2003,01,10,73,4,4468
2003,01,10,73,5,3860
2003,01,10,73,6,4224
2003,01,10,73,7,3889
2003,01,10,73,8,4007
2004,01,01,01,1,3361
2004,01,01,01,2,3068
2004,01,01,01,3,8827
2004,01,01,01,4,10261
2004,01,01,01,5,6548
2004,01,01,01,6,4287
2004,01,01,01,7,3599
2004,01,01,01,8,5950
2004,01,01,02,1,1254
2004,01,01,02,2,1158
2004,01,01,02,3,6043
2004,01,01,02,4,6349
2004,01,01,02,5,3808
2004,01,01,02,6,2236
2004,01,01,02,7,1527
2004,01,01,02,8,2485
2004,01,01,03,1,1105
2004,01,01,03,2,1074
2004,01,01,03,3,2555
2004,01,01,03,4,2939
2004,01,01,03,5,2059
2004,01,01,03,6,1625
2004,01,01,03,7,1602
2004,01,01,03,8,2754
2004,01,01,04,1,1448
2004,01,01,04,2,1450
2004,01,01,04,3,4052
2004,01,01,04,4,4862
2004,01,01,04,5,3035
2004,01,01,04,6,2119
2004,01,01,04,7,1908
2004,01,01,04,8,3444
2004,01,02,05,1,2296
2004,01,02,05,2,2368
2004,01,02,05,3,4505
2004,01,02,05,4,4852
2004,01,02,05,5,4443
2004,01,02,05,6,3940
2004,01,02,05,7,3069
2004,01,02,05,8,4638
2004,01,02,06,1,3875
2004,01,02,06,2,3867
2004,01,02,06,3,7400
2004,01,02,06,4,8510
2004,01,02,06,5,7551
2004,01,02,06,6,6318
2004,01,02,06,7,5032
2004,01,02,06,8,8814
2004,01,02,07,1,3337
2004,01,02,07,2,3177
2004,01,02,07,3,5500
2004,01,02,07,4,6820
2004,01,02,07,5,6063
2004,01,02,07,6,5288
2004,01,02,07,7,3893
2004,01,02,07,8,7552
2004,01,02,08,1,3004
2004,01,02,08,2,2789
2004,01,02,08,3,5680
2004,01,02,08,4,6887
2004,01,02,08,5,5748
2004,01,02,08,6,4846
2004,01,02,08,7,4212
2004,01,02,08,8,7605
2004,01,02,09,1,4160
2004,01,02,09,2,4571
2004,01,02,09,3,8708
2004,01,02,09,4,8935
2004,01,02,09,5,8253
2004,01,02,09,6,7860
2004,01,02,09,7,5984
2004,01,02,09,8,8837
2004,01,02,10,1,2550
2004,01,02,10,2,2501
2004,01,02,10,3,5327
2004,01,02,10,4,6125
2004,01,02,10,5,5245
2004,01,02,10,6,4561
2004,01,02,10,7,4146
2004,01,02,10,8,6988
2004,01,03,11,1,2796
2004,01,03,11,2,2797
2004,01,03,11,3,6219
2004,01,03,11,4,7181
2004,01,03,11,5,5383
2004,01,03,11,6,4199
2004,01,03,11,7,3759
2004,01,03,11,8,5999
2004,01,03,12,1,161
2004,01,03,12,2,187
2004,01,03,12,3,218
2004,01,03,12,4,210
2004,01,03,12,5,178
2004,01,03,12,6,146
2004,01,03,12,7,103
2004,01,03,12,8,228
2004,01,03,13,1,2738
2004,01,03,13,2,2789
2004,01,03,13,3,4076
2004,01,03,13,4,5062
2004,01,03,13,5,4435
2004,01,03,13,6,3220
2004,01,03,13,7,2836
2004,01,03,13,8,3219
2004,01,03,14,1,729
2004,01,03,14,2,767
2004,01,03,14,3,1561
2004,01,03,14,4,1689
2004,01,03,14,5,1419
2004,01,03,14,6,1330
2004,01,03,14,7,971
2004,01,03,14,8,1290
2004,01,03,15,1,1004
2004,01,03,15,2,1268
2004,01,03,15,3,2415
2004,01,03,15,4,2512
2004,01,03,15,5,2283
2004,01,03,15,6,2036
2004,01,03,15,7,1394
2004,01,03,15,8,2291
2004,01,03,16,1,1405
2004,01,03,16,2,1678
2004,01,03,16,3,2760
2004,01,03,16,4,3066
2004,01,03,16,5,2948
2004,01,03,16,6,2440
2004,01,03,16,7,1848
2004,01,03,16,8,2271
2004,01,03,17,1,1656
2004,01,03,17,2,2074
2004,01,03,17,3,3885
2004,01,03,17,4,3748
2004,01,03,17,5,3611
2004,01,03,17,6,3282
2004,01,03,17,7,2442
2004,01,03,17,8,3245
2004,01,03,18,1,2810
2004,01,03,18,2,3015
2004,01,03,18,3,5724
2004,01,03,18,4,6392
2004,01,03,18,5,5614
2004,01,03,18,6,4841
2004,01,03,18,7,4026
2004,01,03,18,8,6480
2004,01,04,19,1,3370
2004,01,04,19,2,4102
2004,01,04,19,3,6928
2004,01,04,19,4,6453
2004,01,04,19,5,6576
2004,01,04,19,6,6946
2004,01,04,19,7,5182
2004,01,04,19,8,6052
2004,01,04,20,1,1833
2004,01,04,20,2,2244
2004,01,04,20,3,3866
2004,01,04,20,4,3393
2004,01,04,20,5,3414
2004,01,04,20,6,3830
2004,01,04,20,7,2782
2004,01,04,20,8,3144
2004,01,04,21,1,966
2004,01,04,21,2,1208
2004,01,04,21,3,1765
2004,01,04,21,4,1489
2004,01,04,21,5,1443
2004,01,04,21,6,1711
2004,01,04,21,7,1331
2004,01,04,21,8,1660
2004,01,05,22,1,497
2004,01,05,22,2,404
2004,01,05,22,3,396
2004,01,05,22,4,621
2004,01,05,22,5,651
2004,01,05,22,6,442
2004,01,05,22,7,282
2004,01,05,22,8,243
2004,01,05,23,1,2582
2004,01,05,23,2,2210
2004,01,05,23,3,2856
2004,01,05,23,4,3523
2004,01,05,23,5,3169
2004,01,05,23,6,2816
2004,01,05,23,7,2229
2004,01,05,23,8,3329
2004,01,05,24,1,1786
2004,01,05,24,2,1563
2004,01,05,24,3,2022
2004,01,05,24,4,2234
2004,01,05,24,5,2084
2004,01,05,24,6,1938
2004,01,05,24,7,1615
2004,01,05,24,8,1694
2004,01,05,25,1,2302
2004,01,05,25,2,2278
2004,01,05,25,3,3000
2004,01,05,25,4,3367
2004,01,05,25,5,3180
2004,01,05,25,6,2905
2004,01,05,25,7,2507
2004,01,05,25,8,3636
2004,01,05,26,1,4423
2004,01,05,26,2,4018
2004,01,05,26,3,5758
2004,01,05,26,4,6830
2004,01,05,26,5,6215
2004,01,05,26,6,5622
2004,01,05,26,7,4833
2004,01,05,26,8,7509
2004,01,05,27,1,2691
2004,01,05,27,2,2396
2004,01,05,27,3,4002
2004,01,05,27,4,4701
2004,01,05,27,5,3874
2004,01,05,27,6,3734
2004,01,05,27,7,2791
2004,01,05,27,8,3884
2004,01,06,28,1,1151
2004,01,06,28,2,1186
2004,01,06,28,3,2245
2004,01,06,28,4,2613
2004,01,06,28,5,2076
2004,01,06,28,6,2001
2004,01,06,28,7,1668
2004,01,06,28,8,2167
2004,01,06,29,1,578
2004,01,06,29,2,578
2004,01,06,29,3,1160
2004,01,06,29,4,1233
2004,01,06,29,5,985
2004,01,06,29,6,936
2004,01,06,29,7,792
2004,01,06,29,8,781
2004,01,06,30,1,920
2004,01,06,30,2,1115
2004,01,06,30,3,2062
2004,01,06,30,4,1928
2004,01,06,30,5,1712
2004,01,06,30,6,1976
2004,01,06,30,7,1449
2004,01,06,30,8,1789
2004,01,06,31,1,3396
2004,01,06,31,2,2937
2004,01,06,31,3,7283
2004,01,06,31,4,9156
2004,01,06,31,5,6601
2004,01,06,31,6,5620
2004,01,06,31,7,4642
2004,01,06,31,8,8751
2004,01,06,32,1,2621
2004,01,06,32,2,2708
2004,01,06,32,3,4895
2004,01,06,32,4,5525
2004,01,06,32,5,4942
2004,01,06,32,6,4744
2004,01,06,32,7,3685
2004,01,06,32,8,5195
2004,01,07,33,1,1752
2004,01,07,33,2,1956
2004,01,07,33,3,3610
2004,01,07,33,4,3961
2004,01,07,33,5,3690
2004,01,07,33,6,3214
2004,01,07,33,7,2765
2004,01,07,33,8,4091
2004,01,07,34,1,616
2004,01,07,34,2,762
2004,01,07,34,3,1312
2004,01,07,34,4,1398
2004,01,07,34,5,1243
2004,01,07,34,6,1158
2004,01,07,34,7,1009
2004,01,07,34,8,1291
2004,01,07,35,1,2662
2004,01,07,35,2,2588
2004,01,07,35,3,4999
2004,01,07,35,4,5874
2004,01,07,35,5,4771
2004,01,07,35,6,4506
2004,01,07,35,7,3924
2004,01,07,35,8,5362
2004,01,07,36,1,813
2004,01,07,36,2,826
2004,01,07,36,3,1465
2004,01,07,36,4,1397
2004,01,07,36,5,1351
2004,01,07,36,6,1517
2004,01,07,36,7,1073
2004,01,07,36,8,1119
2004,01,07,37,1,2604
2004,01,07,37,2,2680
2004,01,07,37,3,5579
2004,01,07,37,4,5540
2004,01,07,37,5,4016
2004,01,07,37,6,4387
2004,01,07,37,7,4004
2004,01,07,37,8,3614
2004,01,07,38,1,930
2004,01,07,38,2,984
2004,01,07,38,3,1991
2004,01,07,38,4,2118
2004,01,07,38,5,1568
2004,01,07,38,6,1499
2004,01,07,38,7,1432
2004,01,07,38,8,1341
2004,01,07,39,1,528
2004,01,07,39,2,547
2004,01,07,39,3,958
2004,01,07,39,4,1185
2004,01,07,39,5,834
2004,01,07,39,6,807
2004,01,07,39,7,1049
2004,01,07,39,8,1083
2004,01,07,40,1,405
2004,01,07,40,2,204
2004,01,07,40,3,480
2004,01,07,40,4,987
2004,01,07,40,5,563
2004,01,07,40,6,365
2004,01,07,40,7,758
2004,01,07,40,8,1400
2004,01,07,41,1,512
2004,01,07,41,2,523
2004,01,07,41,3,757
2004,01,07,41,4,976
2004,01,07,41,5,866
2004,01,07,41,6,829
2004,01,07,41,7,632
2004,01,07,41,8,466
2004,01,07,42,1,36
2004,01,07,42,2,15
2004,01,07,42,3,58
2004,01,07,42,4,76
2004,01,07,42,5,50
2004,01,07,42,6,12
2004,01,07,42,7,58
2004,01,07,42,8,54
2004,01,07,43,1,1840
2004,01,07,43,2,2130
2004,01,07,43,3,3855
2004,01,07,43,4,4120
2004,01,07,43,5,3504
2004,01,07,43,6,3531
2004,01,07,43,7,3274
2004,01,07,43,8,3896
2004,01,08,44,1,1839
2004,01,08,44,2,2121
2004,01,08,44,3,3627
2004,01,08,44,4,4047
2004,01,08,44,5,3582
2004,01,08,44,6,3297
2004,01,08,44,7,2942
2004,01,08,44,8,3836
2004,01,08,45,1,1625
2004,01,08,45,2,1685
2004,01,08,45,3,3471
2004,01,08,45,4,3814
2004,01,08,45,5,2749
2004,01,08,45,6,3018
2004,01,08,45,7,3246
2004,01,08,45,8,3488
2004,01,08,46,1,1009
2004,01,08,46,2,1111
2004,01,08,46,3,1920
2004,01,08,46,4,2334
2004,01,08,46,5,1924
2004,01,08,46,6,1111
2004,01,08,46,7,1685
2004,01,08,46,8,3664
2004,01,08,47,1,135
2004,01,08,47,2,233
2004,01,08,47,3,277
2004,01,08,47,4,303
2004,01,08,47,5,285
2004,01,08,47,6,205
2004,01,08,47,7,236
2004,01,08,47,8,376
2004,01,08,48,1,1040
2004,01,08,48,2,1177
2004,01,08,48,3,2343
2004,01,08,48,4,2476
2004,01,08,48,5,1912
2004,01,08,48,6,2146
2004,01,08,48,7,2230
2004,01,08,48,8,2465
2004,01,08,49,1,561
2004,01,08,49,2,722
2004,01,08,49,3,1388
2004,01,08,49,4,1106
2004,01,08,49,5,1152
2004,01,08,49,6,1232
2004,01,08,49,7,830
2004,01,08,49,8,744
2004,01,08,50,1,1370
2004,01,08,50,2,1519
2004,01,08,50,3,2814
2004,01,08,50,4,2706
2004,01,08,50,5,1919
2004,01,08,50,6,1961
2004,01,08,50,7,1585
2004,01,08,50,8,1700
2004,01,08,51,1,902
2004,01,08,51,2,987
2004,01,08,51,3,1943
2004,01,08,51,4,1972
2004,01,08,51,5,1494
2004,01,08,51,6,1422
2004,01,08,51,7,1580
2004,01,08,51,8,1899
2004,01,08,52,1,2009
2004,01,08,52,2,2012
2004,01,08,52,3,4365
2004,01,08,52,4,4366
2004,01,08,52,5,3286
2004,01,08,52,6,3440
2004,01,08,52,7,3670
2004,01,08,52,8,3319
2004,01,08,53,1,641
2004,01,08,53,2,643
2004,01,08,53,3,1176
2004,01,08,53,4,1233
2004,01,08,53,5,1046
2004,01,08,53,6,752
2004,01,08,53,7,625
2004,01,08,53,8,1708
2004,01,08,54,1,251
2004,01,08,54,2,278
2004,01,08,54,3,351
2004,01,08,54,4,384
2004,01,08,54,5,304
2004,01,08,54,6,223
2004,01,08,54,7,206
2004,01,08,54,8,166
2004,01,08,55,1,937
2004,01,08,55,2,935
2004,01,08,55,3,1881
2004,01,08,55,4,1869
2004,01,08,55,5,1132
2004,01,08,55,6,1184
2004,01,08,55,7,1177
2004,01,08,55,8,902
2004,01,08,56,1,84
2004,01,08,56,2,105
2004,01,08,56,3,154
2004,01,08,56,4,149
2004,01,08,56,5,99
2004,01,08,56,6,81
2004,01,08,56,7,98
2004,01,08,56,8,131
2004,01,09,57,1,825
2004,01,09,57,2,863
2004,01,09,57,3,1667
2004,01,09,57,4,1627
2004,01,09,57,5,1150
2004,01,09,57,6,1064
2004,01,09,57,7,852
2004,01,09,57,8,855
2004,01,09,58,1,266
2004,01,09,58,2,258
2004,01,09,58,3,366
2004,01,09,58,4,383
2004,01,09,58,5,326
2004,01,09,58,6,216
2004,01,09,58,7,187
2004,01,09,58,8,323
2004,01,09,59,1,1108
2004,01,09,59,2,901
2004,01,09,59,3,1947
2004,01,09,59,4,2152
2004,01,09,59,5,1314
2004,01,09,59,6,1271
2004,01,09,59,7,1144
2004,01,09,59,8,1345
2004,01,09,60,1,4290
2004,01,09,60,2,4787
2004,01,09,60,3,8595
2004,01,09,60,4,8879
2004,01,09,60,5,8127
2004,01,09,60,6,7772
2004,01,09,60,7,5219
2004,01,09,60,8,6232
2004,01,09,61,1,1916
2004,01,09,61,2,2423
2004,01,09,61,3,4653
2004,01,09,61,4,4233
2004,01,09,61,5,4212
2004,01,09,61,6,4439
2004,01,09,61,7,3084
2004,01,09,61,8,3320
2004,01,09,62,1,954
2004,01,09,62,2,971
2004,01,09,62,3,1721
2004,01,09,62,4,2146
2004,01,09,62,5,1837
2004,01,09,62,6,1427
2004,01,09,62,7,1404
2004,01,09,62,8,3056
2004,01,09,63,1,1623
2004,01,09,63,2,1759
2004,01,09,63,3,3105
2004,01,09,63,4,3445
2004,01,09,63,5,3072
2004,01,09,63,6,3028
2004,01,09,63,7,2390
2004,01,09,63,8,3087
2004,01,10,64,1,2769
2004,01,10,64,2,2740
2004,01,10,64,3,5840
2004,01,10,64,4,6250
2004,01,10,64,5,5268
2004,01,10,64,6,5332
2004,01,10,64,7,3921
2004,01,10,64,8,5672
2004,01,10,65,1,2427
2004,01,10,65,2,2418
2004,01,10,65,3,4010
2004,01,10,65,4,4527
2004,01,10,65,5,4332
2004,01,10,65,6,3509
2004,01,10,65,7,2190
2004,01,10,65,8,2760
2004,01,10,66,1,932
2004,01,10,66,2,1119
2004,01,10,66,3,2028
2004,01,10,66,4,2113
2004,01,10,66,5,2115
2004,01,10,66,6,1810
2004,01,10,66,7,1223
2004,01,10,66,8,1659
2004,01,10,67,1,1316
2004,01,10,67,2,768
2004,01,10,67,3,905
2004,01,10,67,4,1458
2004,01,10,67,5,1695
2004,01,10,67,6,1046
2004,01,10,67,7,388
2004,01,10,67,8,245
2004,01,10,68,1,2563
2004,01,10,68,2,2142
2004,01,10,68,3,3937
2004,01,10,68,4,5556
2004,01,10,68,5,3975
2004,01,10,68,6,2946
2004,01,10,68,7,2391
2004,01,10,68,8,4051
2004,01,10,69,1,815
2004,01,10,69,2,436
2004,01,10,69,3,1093
2004,01,10,69,4,1961
2004,01,10,69,5,1071
2004,01,10,69,6,889
2004,01,10,69,7,774
2004,01,10,69,8,684
2004,01,10,70,1,1790
2004,01,10,70,2,2087
2004,01,10,70,3,3291
2004,01,10,70,4,3475
2004,01,10,70,5,3172
2004,01,10,70,6,2151
2004,01,10,70,7,2223
2004,01,10,70,8,3329
2004,01,10,71,1,1477
2004,01,10,71,2,1754
2004,01,10,71,3,2521
2004,01,10,71,4,2856
2004,01,10,71,5,2878
2004,01,10,71,6,2076
2004,01,10,71,7,1579
2004,01,10,71,8,2124
2004,01,10,72,1,1895
2004,01,10,72,2,1919
2004,01,10,72,3,3765
2004,01,10,72,4,4261
2004,01,10,72,5,3418
2004,01,10,72,6,3341
2004,01,10,72,7,3418
2004,01,10,72,8,4328
2004,01,10,73,1,2091
2004,01,10,73,2,2488
2004,01,10,73,3,4650
2004,01,10,73,4,4548
2004,01,10,73,5,3913
2004,01,10,73,6,4034
2004,01,10,73,7,3870
2004,01,10,73,8,4103
2005,01,01,01,1,3410
2005,01,01,01,2,3034
2005,01,01,01,3,9141
2005,01,01,01,4,10989
2005,01,01,01,5,6774
2005,01,01,01,6,4303
2005,01,01,01,7,3513
2005,01,01,01,8,5796
2005,01,01,02,1,1315
2005,01,01,02,2,1216
2005,01,01,02,3,6782
2005,01,01,02,4,7059
2005,01,01,02,5,4251
2005,01,01,02,6,2365
2005,01,01,02,7,1526
2005,01,01,02,8,2425
2005,01,01,03,1,1081
2005,01,01,03,2,1016
2005,01,01,03,3,2449
2005,01,01,03,4,2990
2005,01,01,03,5,2098
2005,01,01,03,6,1599
2005,01,01,03,7,1566
2005,01,01,03,8,2744
2005,01,01,04,1,1466
2005,01,01,04,2,1469
2005,01,01,04,3,4049
2005,01,01,04,4,5109
2005,01,01,04,5,3176
2005,01,01,04,6,2122
2005,01,01,04,7,1855
2005,01,01,04,8,3319
2005,01,02,05,1,2356
2005,01,02,05,2,2381
2005,01,02,05,3,4572
2005,01,02,05,4,5015
2005,01,02,05,5,4509
2005,01,02,05,6,3942
2005,01,02,05,7,3070
2005,01,02,05,8,4679
2005,01,02,06,1,3795
2005,01,02,06,2,3783
2005,01,02,06,3,7486
2005,01,02,06,4,8494
2005,01,02,06,5,7651
2005,01,02,06,6,6407
2005,01,02,06,7,4963
2005,01,02,06,8,8850
2005,01,02,07,1,3333
2005,01,02,07,2,3128
2005,01,02,07,3,5683
2005,01,02,07,4,6904
2005,01,02,07,5,6142
2005,01,02,07,6,5304
2005,01,02,07,7,3938
2005,01,02,07,8,7442
2005,01,02,08,1,3080
2005,01,02,08,2,2781
2005,01,02,08,3,5756
2005,01,02,08,4,7016
2005,01,02,08,5,5980
2005,01,02,08,6,4787
2005,01,02,08,7,4203
2005,01,02,08,8,7416
2005,01,02,09,1,4187
2005,01,02,09,2,4468
2005,01,02,09,3,8713
2005,01,02,09,4,9232
2005,01,02,09,5,8278
2005,01,02,09,6,7889
2005,01,02,09,7,6075
2005,01,02,09,8,8903
2005,01,02,10,1,2593
2005,01,02,10,2,2475
2005,01,02,10,3,5261
2005,01,02,10,4,6318
2005,01,02,10,5,5337
2005,01,02,10,6,4538
2005,01,02,10,7,4106
2005,01,02,10,8,6933
2005,01,03,11,1,2846
2005,01,03,11,2,2763
2005,01,03,11,3,6200
2005,01,03,11,4,7604
2005,01,03,11,5,5626
2005,01,03,11,6,4172
