Data_Referencia,Seccio_Censal,Poblacio
2001,4040,1440
2001,4041,1207
2001,4042,1761
2001,4043,1756
2001,4044,1638
2001,4045,1390
2001,4046,2755
2001,4047,1828
2001,4048,1498
2001,4049,1103
2001,4050,2012
2001,4051,1608
2001,4052,2126
2001,4053,1208
2001,4054,1126
2001,4055,1591
2001,4056,1455
2001,4084,1429
2001,5001,845
2001,5002,1276
2001,5003,1014
2001,5004,719
2001,5005,900
2001,5006,1483
2001,5007,1328
2001,5008,1396
2001,5009,1534
2001,5010,1385
2001,5011,1268
2001,5012,1365
2001,5013,1500
2001,5014,1373
2001,5015,1057
2001,5016,1683
2001,5017,1475
2001,5018,1267
2001,5019,1516
2001,5020,975
2001,5021,327
2001,5022,1588
2001,5023,1392
2001,5024,1783
2001,5025,1158
2001,5026,1294
2001,5027,1310
2001,5028,1302
2001,5029,1375
2001,5030,1229
2001,5031,1308
2001,5032,1352
2001,5033,1009
2001,5034,1078
2001,5035,1140
2001,5036,1625
2001,5037,1274
2001,5038,1156
2001,5039,1517
2001,5040,1234
2001,5041,1233
2001,5042,1027
2001,5043,1198
2001,5044,1183
2001,5045,1377
2001,5046,1166
2001,5047,1108
2001,5048,1256
2001,5049,1515
2001,5050,1390
2001,5051,1403
2001,5052,1322
2001,5053,1357
2001,5054,998
2001,5055,1443
2001,5056,1246
2001,5057,1738
2001,5058,1449
2001,5059,1486
2001,5060,1103
2001,5061,1442
2001,5062,1563
2001,5063,1447
2001,5064,1439
2001,5065,1501
2001,5066,1258
2001,5067,1202
2001,5068,1391
2001,5069,1610
2001,5070,1433
2001,5071,1386
2001,5072,1511
2001,5073,1536
2001,5074,1524
2001,5075,1649
2001,5076,1239
2001,5077,1241
2001,5078,1789
2001,5079,1259
2001,5080,1281
2001,5081,1451
2001,5082,1450
2001,5083,1194
2001,5084,1189
2001,5085,1124
2001,5086,1100
2001,5087,1443
2001,5088,1505
2001,5089,1485
2001,5090,1613
2001,5091,1416
2001,5092,1372
2001,5093,992
2001,5094,2518
2001,5095,1608
2001,5096,1034
2001,5097,1466
2001,5098,1386
2001,6001,942
2001,6002,1370
2001,6003,2119
2001,6004,1459
2001,6006,861
2001,6007,1219
2001,6008,1816
2001,6009,1086
2001,6010,926
2001,6011,1224
2001,6012,1060
2001,6013,1638
2001,6014,1299
2001,6015,1209
2001,6016,1308
2001,6017,1109
2001,6018,1270
2001,6019,1363
2001,6020,1013
2001,6021,1290
2001,6022,1277
2001,6023,1405
2001,6024,1586
2001,6025,1438
2001,6026,880
2001,6027,1153
2001,6028,1241
2001,6029,1195
2001,6030,1308
2001,6031,1103
2001,6032,1054
2001,6033,1293
2001,6034,1122
2001,6035,958
2001,6036,1299
2001,6037,1078
2001,6038,1278
2001,6039,1423
2001,6040,1588
2001,6041,1531
2001,6042,1426
2001,6043,1066
2001,6044,1318
2001,6045,1096
2001,6046,1058
2001,6047,1183
2001,6048,1222
2001,6049,1008
2001,6050,1168
2001,6051,1136
2001,6052,1425
2001,6053,1319
2001,6054,1422
2001,6055,1181
2001,6056,1428
2001,6057,1454
2001,6058,1524
2001,6059,1454
2001,6060,1647
2001,6061,1138
2001,6062,1174
2001,6063,1339
2001,6064,1849
2001,6065,1029
2001,6066,983
2001,6067,1556
2001,6068,1475
2001,6069,1003
2001,6070,1650
2001,6071,1040
2001,6072,1627
2001,6073,1459
2001,6074,1058
2001,6075,1069
2001,6076,1336
2001,6077,1129
2001,6078,1171
2001,6079,1071
2001,6080,1170
2001,6081,1260
2001,6082,1613
2001,6083,1774
2001,6084,1337
2001,6085,1292
2001,6086,918
2001,6087,2043
2001,6088,1237
2001,7001,1465
2001,7002,746
2001,7003,1251
2001,7004,1446
2001,7005,1308
2001,7006,1045
2001,7007,1160
2001,7008,1500
2001,7009,1029
2001,7010,1261
2001,7011,1061
2001,7012,1563
2001,7013,1264
2001,7014,886
2001,7015,1340
2001,7016,1279
2001,7017,1692
2001,7018,1575
2001,7019,1499
2001,7020,1409
2001,7021,1038
2001,7022,1143
2001,7023,1298
2001,7024,1346
2001,7025,1229
2001,7026,1185
2001,7027,1783
2001,7028,1322
2001,7029,1327
2001,7030,1308
2001,7031,1362
2001,7032,1272
2001,7033,1414
2001,7034,1426
2001,7035,1560
2001,7036,1228
2001,7037,1410
2001,7038,1306
2001,7039,1279
2001,7040,1252
2001,7041,1173
2001,7042,1306
2001,7043,1317
2001,7044,1274
2001,7045,1324
2001,7046,1345
2001,7047,1376
2001,7048,1276
2001,7049,1265
2001,7050,1119
2001,7051,1702
2001,7052,1269
2001,7053,1508
2001,7054,1496
2001,7055,1213
2001,7056,1225
2001,7057,1470
2001,7058,1393
2001,7059,1326
2001,7060,1926
2001,7061,1266
2001,7062,1252
2001,7063,1584
2001,7064,1689
2001,7065,1753
2001,7066,1701
2001,7067,1502
2001,7068,1248
2001,7069,1383
2001,7070,1342
2001,7071,1457
2001,7072,1254
2001,7073,1248
2001,7074,1678
2001,7075,1259
2001,7076,1494
2001,7077,1296
2001,7078,1234
2001,7079,1535
2001,7080,1617
2001,7081,2060
2001,7082,1224
2001,7083,1331
2001,7084,1279
2001,7085,1171
2001,7086,1376
2001,7087,1630
2001,7088,1194
2001,7089,1279
2001,7090,1396
2001,7091,1136
2001,7092,1424
2001,7093,1623
2001,7094,1097
2001,7095,1426
2001,7096,1419
2001,7097,988
2001,7098,1588
2001,7099,1105
2001,7100,1293
2001,7101,1380
2001,7102,335
2001,7103,1347
2001,7104,1637
2001,7105,1069
2001,7106,1118
2001,7107,1141
2001,7108,1265
2001,7109,1764
2001,7110,1086
2001,7111,926
2001,7112,1225
2001,7113,1108
2001,7114,1121
2001,7115,1037
2001,7116,1526
2001,7117,971
2001,7118,1149
2001,7119,1165
2001,7120,1277
2001,7121,1191
2001,7122,1239
2001,7123,1378
2001,8001,1345
2001,8002,1008
2001,8003,1312
2001,8004,1279
2001,8005,1244
2001,8006,1393
2001,8007,1234
2001,8008,1485
2001,8009,1526
2001,8010,965
2001,8011,1062
2001,8012,1279
2001,8013,1243
2001,8014,1115
2001,8015,1321
2001,8016,1129
2001,8017,1407
2001,8018,1578
2001,8019,1619
2001,8020,1096
2001,8021,1307
2001,8022,1259
2001,8023,1261
2001,8024,1349
2001,8025,1076
2001,8026,1070
2001,8027,1252
2001,8028,1230
2001,8029,1342
2001,8030,1251
2001,8031,1418
2001,8032,1404
2001,8033,1409
2001,8034,1234
2001,8035,1381
2001,8036,1456
2001,8037,1533
2001,8038,1428
2001,8039,1537
2001,8040,1855
2001,8041,1974
2001,8042,1299
2001,8043,613
2001,8044,1187
2001,8045,1525
2001,8046,1308
2001,8047,1454
2001,8048,1095
2001,8049,1036
2001,8050,1541
2001,8051,884
2001,8052,916
2001,8053,1241
2001,8054,1827
2001,8055,2161
2001,8056,1583
2001,8057,1420
2001,8058,1769
2001,8059,1184
2001,8060,1470
2001,8061,1875
2001,8062,1460
2001,8063,1357
2001,8064,1884
2001,8065,1530
2001,8066,1494
2001,8067,1603
2001,8068,1734
2001,8069,1437
2001,8070,1294
2001,8071,1627
2001,8072,1269
2001,8073,1630
2001,8074,1247
2001,8075,1745
2001,8076,1567
2001,8077,1553
2001,8078,1591
2001,8079,1289
2001,8080,1424
2001,8081,1380
2001,8082,1575
2001,8083,1244
2001,8084,1147
2001,8085,1407
2001,8086,1665
2001,8087,1264
2001,8088,1226
2001,8089,1295
2001,8090,1169
2001,8091,1266
2001,8092,1054
2001,8093,1196
2001,8094,1653
2001,8095,1184
2001,8096,1468
2001,8097,1247
2001,8098,1237
2001,8099,1332
2001,8100,1291
2001,8101,1574
2001,8102,1297
2001,8103,1526
2001,8104,1046
2001,8105,1600
2001,8106,1662
2001,8107,1728
2001,8108,1049
2001,8109,1097
2001,8110,1646
2001,8111,1504
2001,8112,1503
2001,8113,1556
2001,8114,1808
2001,8115,1478
2001,8116,788
2001,8215,1457
2001,9001,2000
2001,9002,1757
2001,9003,1879
2001,9004,1467
2001,9005,905
2001,9006,1272
2001,9007,1065
2001,9009,1053
2001,9010,1353
2001,9011,2663
2001,9013,1690
2001,9014,1420
2001,9015,1575
2001,9016,1458
2001,9017,1362
2001,9018,1458
2001,9019,2218
2001,9020,1240
2001,9021,1319
2001,9022,1188
2001,9023,1078
2001,9024,1185
2001,9025,1030
2001,9026,1540
2001,9027,1427
2001,9028,75
2001,9029,1278
2001,9030,759
2001,9031,82
2001,9032,938
2001,9033,2784
2001,9034,1583
2001,9035,1634
2001,9036,1537
2001,9037,1381
2001,9038,1281
2001,9039,1437
2001,9040,1284
2001,9041,1345
2001,9042,1126
2001,9043,1282
2001,9044,1376
2001,9045,1367
2001,9046,1332
2001,9047,1370
2001,9048,1442
2001,9049,1275
2001,9050,1571
2001,9051,1143
2001,9052,1156
2001,9053,1512
2001,9054,1168
2001,9055,1885
2001,9056,1268
2001,9057,1650
2001,9058,1173
2001,9059,1214
2001,9060,1425
2001,9061,884
2001,9062,987
2001,9063,799
2001,9064,1247
2001,9065,2048
2001,9066,1060
2001,9067,1408
2001,9068,1356
2001,9069,937
2001,9070,1708
2001,9071,1862
2001,9072,1371
2001,9073,1678
2001,9074,1593
2001,9075,1419
2001,9076,1326
2001,9077,1572
2001,9078,1379
2001,9079,1593
2001,9080,1327
2001,9081,1486
2001,9082,1513
2001,9083,1570
2001,9084,1606
2001,9085,1603
2001,9086,1333
2001,9087,1199
2001,9088,1901
2001,9089,1496
2001,9090,1616
2001,9091,1932
2001,9092,1896
2001,9093,1341
2001,9094,1950
2001,9095,1806
2001,9156,1421
2001,10001,1481
2001,10002,1557
2001,10003,1298
2001,10004,1403
2001,10005,1627
2001,10006,1717
2001,10007,1436
2001,10008,1647
2001,10009,1472
2001,10010,1617
2001,10011,1197
2001,10012,1735
2001,10013,1348
2001,10014,1407
2001,10015,1861
2001,10016,1261
2001,10017,1689
2001,10018,1272
2001,10019,1619
2001,10020,1522
2001,10021,1228
2001,10022,1068
2001,10023,1349
2001,10024,1080
2001,10025,1169
2001,10026,1291
2001,10027,1574
2001,10028,1720
2001,10029,1460
2001,10030,1777
2001,10031,1460
2001,10032,1220
2001,10033,898
2001,10034,1837
2001,10035,1286
2001,10036,818
2001,10037,1016
2001,10038,1434
2001,10039,1443
2001,10040,1622
2001,10041,1521
2001,10042,1253
2001,10043,1312
2001,10044,1491
2001,10045,1052
2001,10046,1290
2001,10047,1784
2001,10048,1244
2001,10049,1343
2001,10050,1461
2001,10051,1235
2001,10052,1409
2001,10053,1594
2001,10054,672
2001,10055,2159
2001,10056,1579
2001,10057,1194
2001,10058,966
2001,10059,1247
2001,10060,1180
2001,10061,1480
2001,10062,1028
2001,10063,1244
2001,10064,1418
2001,10065,1352
2001,10066,1248
2001,10067,60
2001,10068,442
2001,10069,1015
2001,10070,1512
2001,10071,1331
2001,10072,1508
2001,10073,1580
2001,10074,1359
2001,10075,1328
2001,10076,50
2001,10077,510
2001,10078,37
2001,10079,854
2001,10080,0
2001,10081,1472
2001,10082,1588
2001,10083,1685
2001,10084,1467
2001,10085,1792
2001,10086,1888
2001,10087,1599
2001,10088,1599
2001,10089,1381
2001,10090,1285
2001,10091,2053
2001,10092,1752
2001,10093,1200
2001,10094,1027
2001,10095,351
2001,10096,881
2001,10097,864
2001,10098,1917
2001,10099,1074
2001,10100,1587
2001,10101,1150
2001,10102,2719
2001,10103,2481
2001,10104,1823
2001,10105,2290
2001,10106,1072
2001,10107,1334
2001,10108,1608
2001,10109,1657
2001,10110,1658
2001,10111,1317
2001,10112,1761
2001,10113,1018
2001,10114,1326
2001,10115,1403
2001,10116,1831
2001,10117,1377
2001,10118,1109
2001,10119,1160
2001,10120,1435
2001,10121,1426
2001,10122,1712
2001,10123,1350
2001,10124,1108
2001,10125,1217
2001,10126,1168
2001,10127,514
2001,10128,1873
2001,10129,1311
2001,10130,1259
2001,10131,1288
2001,10132,1328
2001,10133,1847
2001,10134,1622
2001,10135,1362
2001,10136,1495
2001,10137,1504
2001,10138,1686
2001,10139,1801
2001,10140,1624
2001,10141,1221
2001,10142,1663
2001,10143,1798
2001,10234,2031
2001,10235,1312
2001,10236,1793
2001,10237,764
2002,1001,1192
2002,1002,1516
2002,1003,2645
2002,1004,2638
2002,1005,2132
2002,1006,1732
2002,1007,1858
2002,1008,2666
2002,1009,1882
2002,1010,2082
2002,1011,2590
2002,1012,1564
2002,1013,1111
2002,1014,1627
2002,1015,2062
2002,1016,2001
2002,1017,2315
2002,1018,1291
2002,1019,2653
2002,1020,2130
2002,1021,1831
2002,1022,1133
2002,1023,6908
2002,1025,1180
2002,1026,1497
2002,1027,1500
2002,1028,1893
2002,1029,1291
2002,1030,2559
2002,1031,1643
2002,1032,2057
2002,1033,1129
2002,1034,1177
2002,1035,1371
2002,1036,1132
2002,1037,1412
2002,1038,1469
2002,1039,1384
2002,1040,1030
2002,1041,1506
2002,1042,1592
2002,1043,1084
2002,1044,1307
2002,1045,1979
2002,1046,1599
2002,1047,1733
2002,1048,2287
2002,1049,1195
2002,1050,1516
2002,1051,1592
2002,1052,2063
2002,1053,2095
2002,1054,1224
2002,1055,1351
2002,2001,968
2002,2002,1478
2002,2003,957
2002,2004,1394
2002,2005,2043
2002,2006,1497
2002,2007,1105
2002,2008,1791
2002,2009,1657
2002,2010,1180
2002,2011,1171
2002,2012,1438
2002,2013,1047
2002,2014,1221
2002,2015,1538
2002,2016,1850
2002,2017,1881
2002,2018,1866
2002,2019,1857
2002,2020,1359
2002,2021,1535
2002,2022,1230
2002,2023,1108
2002,2024,1201
2002,2025,1152
2002,2026,1923
2002,2027,1943
2002,2028,1947
2002,2029,1153
2002,2030,1230
2002,2031,1064
2002,2032,1095
2002,2033,1104
2002,2034,1109
2002,2035,1415
2002,2036,1211
2002,2037,1186
2002,2038,1602
2002,2039,1763
2002,2040,1602
2002,2041,1680
2002,2042,1867
2002,2043,1358
2002,2044,1182
2002,2045,1201
2002,2046,1824
2002,2047,1743
2002,2048,1211
2002,2049,2187
2002,2050,1701
2002,2051,2029
2002,2052,1675
2002,2053,1750
2002,2054,1837
2002,2055,1894
2002,2056,1310
2002,2057,1212
2002,2058,1386
2002,2059,1523
2002,2060,1620
2002,2061,1296
2002,2062,1448
2002,2063,1180
2002,2064,1318
2002,2065,1739
2002,2066,1937
2002,2067,1487
2002,2068,1660
2002,2069,1242
2002,2070,1392
2002,2071,1629
2002,2072,896
2002,2073,1456
2002,2074,1043
2002,2075,1003
2002,2076,1350
2002,2077,1324
2002,2078,1189
2002,2079,1183
2002,2080,1423
2002,2081,2103
2002,2082,973
2002,2083,1574
2002,2084,2040
2002,2085,1352
2002,2086,1225
2002,2087,1394
2002,2088,1626
2002,2089,1722
2002,2090,1551
2002,2091,1582
2002,2092,1679
2002,2093,1545
2002,2094,1399
2002,2095,1370
2002,2096,1409
2002,2097,1047
2002,2098,1573
2002,2099,1472
2002,2100,1363
2002,2101,2042
2002,2102,1385
2002,2103,1705
2002,2104,1105
2002,2105,1953
2002,2106,1410
2002,2107,1676
2002,2108,1667
2002,2109,2035
2002,2110,1767
2002,2111,1787
2002,2112,1409
2002,2113,1832
2002,2114,1690
2002,2115,1235
2002,2116,967
2002,2117,1244
2002,2118,1521
2002,2119,1365
2002,2120,1223
2002,2121,1212
2002,2122,1080
2002,2123,1084
2002,2124,1132
2002,2125,1643
2002,2126,1511
2002,2127,1001
2002,2128,1218
2002,2129,1647
2002,2130,1238
2002,2131,1195
2002,2132,1185
2002,2133,925
2002,2134,1472
2002,2135,2063
2002,2136,965
2002,2137,1313
2002,2138,1859
2002,2139,1528
2002,2140,1974
2002,2141,1222
2002,2142,1852
2002,2143,1238
2002,2144,1463
2002,2145,1102
2002,2146,1188
2002,2147,1993
2002,2148,1470
2002,2149,1675
2002,2150,1379
2002,2151,1362
2002,2152,1360
2002,2153,1303
2002,2154,1026
2002,2155,1907
2002,2156,1286
2002,2157,1173
2002,2158,1646
2002,2159,1792
2002,2160,1952
2002,2161,1002
2002,2162,1197
2002,2163,1763
2002,2164,1318
2002,2165,1591
2002,2166,2019
2002,2167,2025
2002,2168,1972
2002,2169,1487
2002,2170,1565
2002,2171,1535
2002,2172,1563
2002,2173,1519
2002,3001,1680
2002,3002,1827
2002,3003,1482
2002,3004,1465
2002,3005,1187
2002,3006,1324
2002,3007,1574
2002,3008,1147
2002,3009,1185
2002,3010,1528
2002,3011,1542
2002,3012,2019
2002,3013,1671
2002,3014,1645
2002,3015,2633
2002,3016,974
2002,3017,1535
2002,3018,1455
2002,3019,1363
2002,3020,1234
2002,3021,1040
2002,3022,1274
2002,3023,1638
2002,3024,1713
2002,3025,1657
2002,3026,1110
2002,3027,1495
2002,3028,593
2002,3029,1039
2002,3030,1740
2002,3031,2693
2002,3032,1121
2002,3033,1369
2002,3034,1548
2002,3035,2396
2002,3036,2161
2002,3037,1057
2002,3038,1050
2002,3039,2283
2002,3040,1601
2002,3041,1282
2002,3042,1254
2002,3043,1448
2002,3044,1621
2002,3045,996
2002,3046,1362
2002,3047,1684
2002,3048,1357
2002,3049,1536
2002,3050,1507
2002,3051,1498
2002,3052,1045
2002,3053,1808
2002,3054,1756
2002,3055,1393
2002,3056,910
2002,3057,1563
2002,3058,937
2002,3059,1199
2002,3060,1359
2002,3061,1126
2002,3062,1522
2002,3063,1240
2002,3064,1257
2002,3065,1356
2002,3066,2273
2002,3067,1818
2002,3068,1266
2002,3069,1178
2002,3070,1320
2002,3071,1288
2002,3072,1331
2002,3073,1463
2002,3074,1628
2002,3075,1582
2002,3076,1051
2002,3077,1338
2002,3078,1510
2002,3079,1726
2002,3080,1546
2002,3081,2033
2002,3082,1777
2002,3083,1422
2002,3084,1479
2002,3085,1243
2002,3086,1437
2002,3087,1504
2002,3088,1409
2002,3089,1236
2002,3090,1025
2002,3091,1355
2002,3092,1003
2002,3093,1573
2002,3094,1099
2002,3095,1419
2002,3096,1391
2002,3097,1462
2002,3098,1269
2002,3099,981
2002,3100,1174
2002,3101,1215
2002,3102,1259
2002,3103,1322
2002,3104,1322
2002,3105,1169
2002,3106,1091
2002,3107,1458
2002,3108,1513
2002,3109,1386
2002,3110,1368
2002,3111,1215
2002,3112,1754
2002,3113,1573
2002,3114,1447
2002,3211,1360
2002,3212,2467
2002,3213,2150
2002,4001,1224
2002,4002,1814
2002,4003,1035
2002,4004,946
2002,4005,1333
2002,4006,1163
2002,4007,997
2002,4008,1073
2002,4009,1420
2002,4010,870
2002,4011,1752
2002,4012,1539
2002,4013,1196
2002,4014,712
2002,4015,1905
2002,4016,1111
2002,4017,1251
2002,4018,1458
2002,4019,1316
2002,4020,1340
2002,4021,1281
2002,4022,1534
2002,4023,1020
2002,4024,1060
2002,4025,1081
2002,4026,1300
2002,4027,1202
2002,4028,1311
2002,4029,1255
2002,4030,1792
2002,4031,1421
2002,4032,1659
2002,4033,1196
2002,4034,1723
2002,4035,1512
2002,4036,1712
2002,4037,2266
2002,4038,1386
2002,4039,944
2002,4040,1474
2002,4041,1206
2002,4042,1858
2002,4043,1808
2002,4044,1650
2002,4045,1388
2002,4046,2746
2002,4047,1809
2002,4048,1559
2002,4049,1117
2002,4050,2062
2002,4051,1634
2002,4052,2139
2002,4053,1221
2002,4054,1130
2002,4055,1712
2002,4056,1547
2002,4084,1434
2002,5001,909
2002,5002,1354
2002,5003,1037
2002,5004,826
2002,5005,926
2002,5006,1632
2002,5007,1320
2002,5008,1415
2002,5009,1607
2002,5010,1433
2002,5011,1308
2002,5012,1370
2002,5013,1564
2002,5014,1447
2002,5015,1169
2002,5016,1678
2002,5017,1531
2002,5018,1270
2002,5019,1548
2002,5020,1051
2002,5021,628
2002,5022,1638
2002,5023,1395
2002,5024,1856
2002,5025,1224
2002,5026,1365
2002,5027,1373
2002,5028,1337
2002,5029,1434
2002,5030,1297
2002,5031,1464
2002,5032,1343
2002,5033,1056
2002,5034,1113
2002,5035,1114
2002,5036,1671
2002,5037,1292
2002,5038,1174
2002,5039,1532
2002,5040,1275
2002,5041,1315
2002,5042,1057
2002,5043,1240
2002,5044,1228
2002,5045,1434
2002,5046,1204
2002,5047,1143
2002,5048,1246
2002,5049,1583
2002,5050,1441
2002,5051,1497
2002,5052,1454
2002,5053,1431
2002,5054,1068
2002,5055,1483
2002,5056,1276
2002,5057,1717
2002,5058,1490
2002,5059,1539
2002,5060,1129
2002,5061,1516
2002,5062,1574
2002,5063,1539
2002,5064,1479
2002,5065,1494
2002,5066,1300
2002,5067,1188
2002,5068,1376
2002,5069,1666
2002,5070,1437
2002,5071,1427
2002,5072,1575
2002,5073,1621
2002,5074,1527
2002,5075,1683
2002,5076,1315
2002,5077,1293
2002,5078,1859
2002,5079,1281
2002,5080,1288
2002,5081,1487
2002,5082,1459
2002,5083,1214
2002,5084,1206
2002,5085,1257
2002,5086,1162
2002,5087,1515
2002,5088,1558
2002,5089,1585
2002,5090,1715
2002,5091,1456
2002,5092,1479
2002,5093,1018
2002,5094,2525
2002,5095,1641
2002,5096,1090
2002,5097,1500
2002,5098,1376
2002,6001,979
2002,6002,1446
2002,6003,2186
2002,6004,1488
2002,6006,892
2002,6007,1404
2002,6008,1887
2002,6009,1145
2002,6010,969
2002,6011,1232
2002,6012,1129
2002,6013,1642
2002,6014,1311
2002,6015,1253
2002,6016,1393
2002,6017,1139
2002,6018,1294
2002,6019,1436
2002,6020,1020
2002,6021,1331
2002,6022,1251
2002,6023,1388
2002,6024,1587
2002,6025,1436
2002,6026,944
2002,6027,1173
2002,6028,1299
2002,6029,1204
2002,6030,1389
2002,6031,1173
2002,6032,1141
2002,6033,1343
2002,6034,1163
2002,6035,998
2002,6036,1288
2002,6037,1111
2002,6038,1344
2002,6039,1531
2002,6040,1638
2002,6041,1587
2002,6042,1454
2002,6043,1141
2002,6044,1412
2002,6045,1159
2002,6046,1110
2002,6047,1242
2002,6048,1260
2002,6049,1067
2002,6050,1227
2002,6051,1148
2002,6052,1435
2002,6053,1380
2002,6054,1519
2002,6055,1195
2002,6056,1481
2002,6057,1493
2002,6058,1616
2002,6059,1545
2002,6060,1681
2002,6061,1212
2002,6062,1238
2002,6063,1374
2002,6064,1889
2002,6065,1085
2002,6066,970
2002,6067,1618
2002,6068,1532
2002,6069,1013
2002,6070,1702
2002,6071,1073
2002,6072,1673
2002,6073,1422
2002,6074,1061
2002,6075,1093
2002,6076,1293
2002,6077,1187
2002,6078,1238
2002,6079,1102
2002,6080,1250
2002,6081,1264
2002,6082,1674
2002,6083,1821
2002,6084,1419
2002,6085,1354
2002,6086,926
2002,6087,2049
2002,6088,1241
2002,7001,1501
2002,7002,783
2002,7003,1335
2002,7004,1465
2002,7005,1352
2002,7006,1064
2002,7007,1193
2002,7008,1579
2002,7009,1070
2002,7010,1280
2002,7011,1090
2002,7012,1594
2002,7013,1323
2002,7014,897
2002,7015,1352
2002,7016,1279
2002,7017,1728
2002,7018,1608
2002,7019,1516
2002,7020,1461
2002,7021,1025
2002,7022,1180
2002,7023,1327
2002,7024,1364
2002,7025,1308
2002,7026,1205
2002,7027,1876
2002,7028,1365
2002,7029,1318
2002,7030,1301
2002,7031,1404
2002,7032,1327
2002,7033,1472
2002,7034,1432
2002,7035,1574
2002,7036,1210
2002,7037,1441
2002,7038,1364
2002,7039,1371
2002,7040,1270
2002,7041,1238
2002,7042,1340
2002,7043,1364
2002,7044,1320
2002,7045,1368
2002,7046,1368
2002,7047,1389
2002,7048,1291
2002,7049,1242
2002,7050,1143
2002,7051,1706
2002,7052,1231
2002,7053,1485
2002,7054,1499
2002,7055,1215
2002,7056,1275
2002,7057,1494
2002,7058,1408
2002,7059,1334
2002,7060,1899
2002,7061,1327
2002,7062,1296
2002,7063,1605
2002,7064,1744
2002,7065,1788
2002,7066,1743
2002,7067,1488
2002,7068,1276
2002,7069,1385
2002,7070,1439
2002,7071,1461
2002,7072,1274
2002,7073,1242
2002,7074,1768
2002,7075,1318
2002,7076,1488
2002,7077,1357
2002,7078,1235
2002,7079,1542
2002,7080,1611
2002,7081,2198
2002,7082,1210
2002,7083,1339
2002,7084,1299
2002,7085,1220
2002,7086,1451
2002,7087,1693
2002,7088,1244
2002,7089,1323
2002,7090,1444
2002,7091,1174
2002,7092,1445
2002,7093,1670
2002,7094,1141
2002,7095,1520
2002,7096,1437
2002,7097,990
2002,7098,1623
2002,7099,1117
2002,7100,1333
2002,7101,1398
2002,7102,333
2002,7103,1398
2002,7104,1633
2002,7105,1078
2002,7106,1147
2002,7107,1147
2002,7108,1269
2002,7109,1769
2002,7110,1092
2002,7111,929
2002,7112,1242
2002,7113,1104
2002,7114,1183
2002,7115,1089
2002,7116,1552
2002,7117,1006
2002,7118,1161
2002,7119,1167
2002,7120,1311
2002,7121,1194
2002,7122,1265
2002,7123,1379
2002,8001,1374
2002,8002,996
2002,8003,1323
2002,8004,1332
2002,8005,1296
2002,8006,1483
2002,8007,1272
2002,8008,1555
2002,8009,1535
2002,8010,1042
2002,8011,1210
2002,8012,1273
2002,8013,1266
2002,8014,1113
2002,8015,1300
2002,8016,1141
2002,8017,1428
2002,8018,1586
2002,8019,1721
2002,8020,1104
2002,8021,1349
2002,8022,1281
2002,8023,1279
2002,8024,1391
2002,8025,1124
2002,8026,1033
2002,8027,1251
2002,8028,1255
