Data_Referencia,Codi_Barri,Renda,Var_Renda,Pisos,Perc_Domicilis,Var_Domicilis,Perc_Edat,Var_Edat,Perc_Regio,Var_Regio,Perc_Uni,Var_Uni,Lloguer,Var_Lloguer
2022,17,19141.227617094304,0.14601013154923384,97,0.17308266189197255,0.0037196689698289764,0.4330919593152233,0.0022126997443356333,0.04243898347731276,0.005947252123954673,0.29099393373775084,0.04251336836672612,14.438381809901754,0.09813948976155794
2022,18,21537.26037513271,0.13456592145620358,243,0.19809222846441948,0.007761141444202674,0.4660846997758641,0.016135181196238857,0.05867208352032501,0.008280477195513426,0.3477480805255798,0.031185597812740273,14.18232015034102,0.07565484177126455
2022,19,29462.59797997815,0.11220305854979741,201,0.15482032610416338,-0.0016310291330697002,0.3836703752424695,-0.00737664227039464,0.04486261523315135,0.006582768707391183,0.45727430424617244,0.03668636154820187,15.444083943668868,0.07766220139002931
2022,20,26158.692219044773,0.10997730746548132,44,0.13946986953820667,0.003092080228398686,0.3831576251653933,-0.009493337710170302,0.04111820949277537,0.00845755035667519,0.4112453306166012,0.03436428010380527,14.782832774062172,0.10573501980460767
2022,21,42466.5758828596,0.0858893524652169,11,0.10664127588669364,-0.004947732476508274,0.35400516795865633,-0.007702270883081064,0.10001730403183942,-0.004797139298150552,0.5434804875550548,0.026671656646876207,15.252065937434576,-0.05919062637320666
2022,22,29881.894291754757,0.16251833065349194,3,0.14897466827503017,-0.005167913613216446,0.3782241014799154,-0.0251171873029008,0.11099320882852293,0.011471261848948824,0.44921168260532435,0.030267162984214724,13.558424957338238,-0.1822400526580611
2022,23,38408.10135162894,0.111683426695031,26,0.14713896457765668,-0.003359675494872788,0.3627213343741013,-0.015120949128559547,0.0947812422462989,0.011414151587625973,0.5290740832384817,0.03268437008318992,18.194538918375425,0.03912746323244826
2022,24,44413.93078713899,0.07919681168382797,33,0.11956717763751128,0.005782807159942532,0.3497766312212924,-0.020611718293270742,0.06005816158806423,0.0054363128485684295,0.5589057658883095,0.038823072444718276,17.901516562914193,0.06044007032147252
2022,25,38840.57729392239,0.09970228662034498,36,0.14276636305867402,-2.2953592686450475e-4,0.3716114755393978,-0.014421388310367489,0.06697102024612941,0.010981744952382862,0.5279175988068605,0.035191771983639264,15.828859088918902,0.02929369698802529
2022,26,39296.7541465508,0.09438333636804094,239,0.1598153912203499,0.0034025171136388144,0.3796373779637378,-0.006242188016930161,0.07834984920292977,0.010891983735135252,0.5468552288797915,0.03755359736367536,15.7272616583035,0.07681231615419788
2022,27,30989.437298051085,0.11886147194238168,154,0.18911035488575595,-0.0015834548358892586,0.4111424781470018,-0.003501701203059926,0.07747391393302872,0.014346174313382837,0.5295620724899757,0.04036898891648866,15.818496613557317,0.06329756788767849
2022,28,26177.73320730939,0.12149713931163204,39,0.1769104232092119,0.006464641935110399,0.40831758034026466,-1.1144012288244465e-4,0.07294890418745657,0.009377015083652573,0.4334584295612009,0.043729661219715776,14.729010174581624,0.043712597560584106
2022,29,20164.601705075263,0.1387667991553411,20,0.1934673366834171,0.0061928204485859895,0.435859864126815,0.001617026473336114,0.07078936823827968,0.010478886029185022,0.33957952468007313,0.04388741191478962,12.945743476450296,0.03948503524097187
2022,30,25674.45958288933,0.1322690078783313,36,0.15836689857195166,-2.15190980287161e-4,0.40698736489572235,-0.005484692454158169,0.06266278535314845,0.012305309443916251,0.44078833130751865,0.04253734748591831,13.509355581138651,0.09448338395117362
2022,31,24052.517313402273,0.16078554603520448,725,0.25494263018534863,0.007271034511104529,0.5012798198013719,0.002189874404648129,0.1237517613183851,0.0213990084374632,0.4907897426579145,0.0516231320588878,15.958939554337244,0.06310883554547743
2022,32,24985.643274683727,0.1142995384304753,220,0.18164101874874,0.0018324192070227896,0.4344917842082303,0.00676918754274608,0.07217244589248313,0.017286630898851428,0.44002069924641807,0.04221653313257967,15.137174477518167,0.11542204518278591
2022,33,21363.973830734965,0.1346508853874964,73,0.16218479575695544,-0.001173698325609096,0.4207763283487114,0.0067969859218408035,0.05006382639221318,0.009114695370865664,0.35612145820460767,0.04346440225962683,14.041970149916152,0.11513631131824166
2022,34,19867.87450636244,0.15387880803406773,20,0.18579791295495038,0.01465786512077552,0.4301228609039052,0.013399697062097315,0.06376429199648197,0.012386694887177543,0.31077382433441153,0.0505242699672101,13.676425019674308,0.10083985291426498
2022,35,20595.41304645745,0.12482257411473721,70,0.17327914328107863,0.006061694503814913,0.42710703028641905,0.0033082002661800614,0.04989954036275562,0.008826918397952771,0.3331683780774465,0.04344904763413415,13.435661722742026,0.09389687444450873
2022,36,25454.909924315107,0.1388812798338761,4,0.14013071895424836,0.014073420182079188,0.37128237927726254,0.0015362960789913616,0.028946518885182397,0.005054251291785352,0.3543713163064833,0.048815760750927695,13.513391518310682,0.031149814624723986
2022,37,14536.718853362734,0.14077300742144824,32,0.1465863453815261,0.004478989516714965,0.4214206961726256,-0.0036122334383230648,0.034687747035573126,0.00649377249070443,0.15678529105469172,0.032900292897669964,12.680476822264373,0.15185078586684903
2022,38,16263.39084267754,0.12670162700601503,6,0.15744157441574416,0.004913543952448196,0.42626571525654094,-0.005981133939460814,0.03909851459791702,0.007823944841649007,0.20005798782255726,0.03613172972589557,13.19219298641102,0.18048804179092043
2022,39,17146.887051958878,0.09375566568697574,3,0.1485182632667126,0.0161331429166032,0.3917754931925535,0.007080253684915938,0.03768278965129359,0.004164908460211739,0.21623345558922022,0.024244271881260104,10.763360534121793,0.13104029859320873
2022,40,19093.005908720457,0.1330293920695338,0,0.16794625719769674,0.026508225031187743,0.3767318663406683,0.011470822163961447,0.03216612377850163,0.008742700355078206,0.29058663028649384,0.05106164709133362,11.890828132690322,-0.0500537107432646
2022,41,23507.644937586687,0.14547494293981295,1,0.11299195937367752,-0.004830243944059606,0.35575589459084606,-0.009969416758040084,0.03161368768455793,-0.0022519027699077626,0.3187585399180168,0.019220294585754194,13.690886716447055,0.1258754553908975
2022,42,19570,0.2106402721930096,0,0.25622775800711745,0.01958653663307164,0.5438898450946644,-0.07119719552429105,0.018691588785046728,0.013580856246716233,0.3238095238095238,-0.0039215686274509665,13.338228212463996,-0.11470752755598383
2022,43,20037.625318947292,0.13596264829206406,6,0.14945753834642725,0.01017591817065347,0.3934533790187359,8.514933739670605e-4,0.02655838454784899,0.0013235979554995954,0.25077399380804954,0.024691546309994067,12.448117602323682,0.06820531009223088
2022,44,18858.44975073198,0.14118686912265327,9,0.13638088012139604,0.006854685976557834,0.39158819340033235,-0.0038416905646591615,0.025590160682404287,0.0024387032922049377,0.25169495280719634,0.03567880206695406,12.75162139408676,0.12160981783875632
2022,45,16506.633570874717,0.12899250609160434,10,0.1570320934340956,0.01693067153889824,0.427574493224532,0.019969098983249056,0.028334689650070282,0.004682614515176372,0.18653153530446437,0.020956403859025752,12.283785243106,0.13761767730545668
2022,46,13495.209467977811,0.13382133250226294,0,0.15072830905636478,0.016907170844982666,0.42259203227433184,0.012988065418456596,0.02378999179655455,0.004881329142798992,0.1706725468577729,0.032480832312868135,11.909097129309515,0.12499022404669899
