Data_Referencia,Codi_Barri,Punt_Renda,Punt_Pisos,Punt_Domicilis,Punt_Edat,Punt_Regio,Punt_Uni,Punt_Lloguer,Punt_Gentrificacio
2022,38,0.3172802965916405,0.010830324909747292,0.33249879654420056,0.355631039087895,0.3074114007912222,0.48785317169276443,0.8127988487900963,0.37490055405822376
2022,39,0,0.005415162454873646,0.5723604597563773,0.5004804345542928,0.20957793258823082,0.2854813279668337,0.5216121288846444,0.29927534945789325
2022,40,0.4287263464557339,0,0.7945378086253616,0.5430590882078647,0.3101722932093254,0.8303297789646421,0.0055485078317716935,0.4160534033278142
2022,41,0.6285428123463326,0.0018050541516245488,0.0027292384170318957,0.16781332742719643,0.027278559172950093,0.27618903814250984,0.6658828631242842,0.2528915561117042
2022,42,0.9430162339358261,0,0.9032601882535678,0.3333333333333333,0.4050004939424174,0.18426777319963011,0.0850273417774079,0.40770076634888325
2022,43,0.4742063527521215,0.010830324909747292,0.436161177140528,0.40523496977011997,0.10361474117788558,0.32109922264041985,0.4135822131902886,0.309247000225873
2022,44,0.5070194122806144,0.016245487364620937,0.3285755279245784,0.32792570046212666,0.12924223481778252,0.5207909518682338,0.6006923566751879,0.3472130959133064
2022,45,0.34447288513168606,0.018050541516245487,0.6107015984183386,0.7671466401561453,0.19485253809395972,0.2022807164803561,0.6260930261238893,0.39479970656008867
2022,46,0.3424449493625547,0,0.5954845515954492,0.6482382232902411,0.18633851055787196,0.3983309392195477,0.5652169379677218,0.3908648731419123
2022,47,0.5459961275471351,0,0.892982983369774,0.1294008008570688,0,0.052433794019792826,0.37793290843967847,0.2855352306047785
2022,48,0.43216489908038225,0.0018050541516245488,0.2454924036091235,0.049782660274939605,0.03161101411692747,0.2991847386700003,0.6025074830153103,0.237506893274044
2022,49,0.6418414142295005,0.0018050541516245488,0.04506300516168226,0.07757706703149916,0.1528904894728097,0.24485650386542596,0.46197741944058485,0.23228727905044672
2022,50,0.1803863276884677,0.0036101083032490976,0.2328252281270898,0.2949222560515849,0.0488093128615779,0.10350997508990499,0.8365045065675911,0.24293824495563793
2022,51,0.33447505279182527,0.005415162454873646,0.3868730466328096,0.37562699523800785,0.17087165978985674,0.19464149194472666,0.42944307375813934,0.2710494975157484
2022,52,0.4658596241116891,0.005415162454873646,0.32761109467245975,0.257071865000293,0.16733827098734858,0.15189733436408467,0.5743516376680975,0.27850642703697803
2022,53,0.6018019625939409,0,0.5210751981910183,0.39994923700146945,0.13179602981918367,0.09156246756174133,0.8731851845214297,0.3741957256698262
2022,54,0.8091399718316139,0,0.7651752099317395,0.1901025504520644,0.18496772133463352,0,0.7489544088214297,0.38547712319592586
2022,55,0.5053001472277032,0,0.12254177107898441,0.4140646699444106,0.03822727092462941,0,0.7124789076927713,0.25608753812407126
2022,56,0.8091399718316139,0,0.17397331096071125,0.10664809321590475,0.5143065211772115,0.05388907093961041,0.7124789076927713,0.3386336965454033
2022,57,0.4241944221039395,0.007220216606498195,0.35299475650595685,0.26638899136789485,0.2100902415620413,0.011026958404160453,0.7441389549780992,0.28800779164694146
2022,58,0.753769531076468,0,0.5433489008743418,0.3967588929453037,0.17405863700501437,0.11383698710788301,0,0.2831104212870016
2022,59,0.47445808529769323,0.0018050541516245488,0.31276012231298433,0.4883588402753828,0.1901540634965991,0.13430334672252778,0.8120247495334427,0.34483775168432207
2022,60,0.6089709162176572,0.048736462093862815,0.3185649141129387,0.13874013099305404,0.17398495641082726,0.561774010870624,0.28989958944597954,0.3058101400207062
2022,61,0.359256023017071,0.039711191335740074,0.1533889760516604,0.408088206332503,0.12892209216570202,0.6195942556044347,0.8262586287404443,0.3621741961782222
